Country Code,Country,Date,Producer_Price_Index
CAN,Canada,1980-09-01,50.2
CHE,Switzerland,1980-09-01,77.1
COG,"Congo, Rep.",1980-09-01,60.8
COL,Colombia,1980-09-01,1.6
DEU,Germany,1980-09-01,61.8
DNK,Denmark,1980-09-01,42.3
ESP,Spain,1980-09-01,31.7
FIN,Finland,1980-09-01,59.0
GBR,United Kingdom,1980-09-01,33.4
GTM,Guatemala,1980-09-01,73.8
HUN,Hungary,1980-09-01,7.2
IND,India,1980-09-01,13.2
IRL,Ireland,1980-09-01,56.4
ISR,Israel,1980-09-01,0.1
JPN,Japan,1980-09-01,113.3
KOR,"Korea, Rep.",1980-09-01,42.6
LUX,Luxembourg,1980-09-01,49.2
NLD,Netherlands,1980-09-01,62.1
NLD,Netherlands,1980-09-01,62.1
NOR,Norway,1980-09-01,23.9
SGP,Singapore,1980-09-01,204.5
SWE,Sweden,1980-09-01,36.2
THA,Thailand,1980-09-01,32.8
USA,United States,1980-09-01,50.8
ZAF,South Africa,1980-09-01,10.1
ZAF,South Africa,1980-09-01,3.2
BEL,Belgium,1980-10-01,47.6
CAF,Central African Republic,1980-10-01,28.9
CAN,Canada,1980-10-01,50.9
CHE,Switzerland,1980-10-01,77.7
COG,"Congo, Rep.",1980-10-01,62.3
COL,Colombia,1980-10-01,1.6
DEU,Germany,1980-10-01,62.4
DNK,Denmark,1980-10-01,42.7
ESP,Spain,1980-10-01,32.0
FIN,Finland,1980-10-01,59.6
GBR,United Kingdom,1980-10-01,33.6
GTM,Guatemala,1980-10-01,73.8
HUN,Hungary,1980-10-01,7.3
IND,India,1980-10-01,13.2
IRL,Ireland,1980-10-01,56.9
ISR,Israel,1980-10-01,0.1
JPN,Japan,1980-10-01,112.9
KOR,"Korea, Rep.",1980-10-01,43.2
LUX,Luxembourg,1980-10-01,49.0
NLD,Netherlands,1980-10-01,62.2
NLD,Netherlands,1980-10-01,62.2
NOR,Norway,1980-10-01,24.1
SGP,Singapore,1980-10-01,205.1
SWE,Sweden,1980-10-01,36.4
THA,Thailand,1980-10-01,32.8
USA,United States,1980-10-01,51.4
ZAF,South Africa,1980-10-01,10.4
ZAF,South Africa,1980-10-01,3.2
BEL,Belgium,1980-11-01,48.8
CAF,Central African Republic,1980-11-01,29.8
CAN,Canada,1980-11-01,51.4
CHE,Switzerland,1980-11-01,78.0
COG,"Congo, Rep.",1980-11-01,62.3
COL,Colombia,1980-11-01,1.7
DEU,Germany,1980-11-01,62.8
DNK,Denmark,1980-11-01,43.2
ESP,Spain,1980-11-01,32.1
FIN,Finland,1980-11-01,60.0
GBR,United Kingdom,1980-11-01,33.7
GTM,Guatemala,1980-11-01,76.1
HUN,Hungary,1980-11-01,7.3
IND,India,1980-11-01,12.9
IRL,Ireland,1980-11-01,57.3
ISR,Israel,1980-11-01,0.1
JPN,Japan,1980-11-01,112.8
KOR,"Korea, Rep.",1980-11-01,43.8
LUX,Luxembourg,1980-11-01,50.5
NLD,Netherlands,1980-11-01,62.5
NLD,Netherlands,1980-11-01,62.5
NOR,Norway,1980-11-01,24.2
SGP,Singapore,1980-11-01,208.0
SWE,Sweden,1980-11-01,36.7
THA,Thailand,1980-11-01,33.3
USA,United States,1980-11-01,51.7
ZAF,South Africa,1980-11-01,10.4
ZAF,South Africa,1980-11-01,3.3
BEL,Belgium,1980-12-01,49.8
CAF,Central African Republic,1980-12-01,29.9
CAN,Canada,1980-12-01,51.4
CHE,Switzerland,1980-12-01,78.3
COG,"Congo, Rep.",1980-12-01,62.4
COL,Colombia,1980-12-01,1.7
DEU,Germany,1980-12-01,63.0
DNK,Denmark,1980-12-01,43.8
ESP,Spain,1980-12-01,32.4
FIN,Finland,1980-12-01,60.4
GBR,United Kingdom,1980-12-01,33.8
GTM,Guatemala,1980-12-01,75.9
HUN,Hungary,1980-12-01,7.2
IND,India,1980-12-01,12.8
IRL,Ireland,1980-12-01,57.8
ISR,Israel,1980-12-01,0.1
JPN,Japan,1980-12-01,112.5
KOR,"Korea, Rep.",1980-12-01,45.5
LUX,Luxembourg,1980-12-01,51.0
NLD,Netherlands,1980-12-01,62.8
NLD,Netherlands,1980-12-01,62.8
NOR,Norway,1980-12-01,24.3
SGP,Singapore,1980-12-01,207.9
SWE,Sweden,1980-12-01,36.9
THA,Thailand,1980-12-01,33.6
USA,United States,1980-12-01,52.0
ZAF,South Africa,1980-12-01,10.5
ZAF,South Africa,1980-12-01,3.3
BEL,Belgium,1981-01-01,50.5
CAF,Central African Republic,1981-01-01,30.5
CAN,Canada,1981-01-01,52.2
CHE,Switzerland,1981-01-01,78.9
COG,"Congo, Rep.",1981-01-01,63.8
COL,Colombia,1981-01-01,1.7
DEU,Germany,1981-01-01,63.7
DNK,Denmark,1981-01-01,44.4
ESP,Spain,1981-01-01,33.2
FIN,Finland,1981-01-01,61.2
GBR,United Kingdom,1981-01-01,34.3
GTM,Guatemala,1981-01-01,78.1
HUN,Hungary,1981-01-01,7.5
IND,India,1981-01-01,13.1
IRL,Ireland,1981-01-01,59.3
ISR,Israel,1981-01-01,0.1
ITA,Italy,1981-01-01,33.7
JPN,Japan,1981-01-01,112.2
KOR,"Korea, Rep.",1981-01-01,46.2
LUX,Luxembourg,1981-01-01,51.3
MEX,Mexico,1981-01-01,0.1
NLD,Netherlands,1981-01-01,64.4
NLD,Netherlands,1981-01-01,64.4
NOR,Norway,1981-01-01,25.0
SGP,Singapore,1981-01-01,214.5
SWE,Sweden,1981-01-01,37.7
THA,Thailand,1981-01-01,33.8
USA,United States,1981-01-01,52.7
ZAF,South Africa,1981-01-01,10.5
ZAF,South Africa,1981-01-01,3.4
BEL,Belgium,1981-02-01,51.7
CAF,Central African Republic,1981-02-01,30.6
CAN,Canada,1981-02-01,52.5
CHE,Switzerland,1981-02-01,79.4
COG,"Congo, Rep.",1981-02-01,64.0
COL,Colombia,1981-02-01,1.8
DEU,Germany,1981-02-01,64.2
DNK,Denmark,1981-02-01,45.4
ESP,Spain,1981-02-01,33.6
FIN,Finland,1981-02-01,62.5
GBR,United Kingdom,1981-02-01,34.6
GTM,Guatemala,1981-02-01,78.9
HUN,Hungary,1981-02-01,7.5
IND,India,1981-02-01,13.4
IRL,Ireland,1981-02-01,61.4
ISR,Israel,1981-02-01,0.1
ITA,Italy,1981-02-01,34.0
JPN,Japan,1981-02-01,111.7
KOR,"Korea, Rep.",1981-02-01,46.5
LUX,Luxembourg,1981-02-01,51.8
MEX,Mexico,1981-02-01,0.1
NLD,Netherlands,1981-02-01,65.1
NLD,Netherlands,1981-02-01,65.1
NOR,Norway,1981-02-01,25.1
SGP,Singapore,1981-02-01,214.9
SWE,Sweden,1981-02-01,38.3
THA,Thailand,1981-02-01,34.6
USA,United States,1981-02-01,53.2
ZAF,South Africa,1981-02-01,10.6
ZAF,South Africa,1981-02-01,3.4
BEL,Belgium,1981-03-01,52.0
CAF,Central African Republic,1981-03-01,31.1
CAN,Canada,1981-03-01,52.8
CHE,Switzerland,1981-03-01,80.2
COG,"Congo, Rep.",1981-03-01,64.2
COL,Colombia,1981-03-01,1.8
DEU,Germany,1981-03-01,64.7
DNK,Denmark,1981-03-01,46.6
ESP,Spain,1981-03-01,33.9
FIN,Finland,1981-03-01,63.5
GBR,United Kingdom,1981-03-01,35.1
GTM,Guatemala,1981-03-01,80.8
HUN,Hungary,1981-03-01,7.5
IND,India,1981-03-01,13.5
IRL,Ireland,1981-03-01,62.7
ISR,Israel,1981-03-01,0.1
ITA,Italy,1981-03-01,34.3
JPN,Japan,1981-03-01,111.4
KOR,"Korea, Rep.",1981-03-01,47.0
LUX,Luxembourg,1981-03-01,52.1
MEX,Mexico,1981-03-01,0.1
NLD,Netherlands,1981-03-01,65.3
NLD,Netherlands,1981-03-01,65.3
NOR,Norway,1981-03-01,25.3
SGP,Singapore,1981-03-01,213.7
SWE,Sweden,1981-03-01,38.4
THA,Thailand,1981-03-01,34.8
USA,United States,1981-03-01,53.7
ZAF,South Africa,1981-03-01,10.6
ZAF,South Africa,1981-03-01,3.4
BEL,Belgium,1981-04-01,52.2
CAF,Central African Republic,1981-04-01,31.7
CAN,Canada,1981-04-01,53.3
CHE,Switzerland,1981-04-01,80.4
COG,"Congo, Rep.",1981-04-01,64.4
COL,Colombia,1981-04-01,1.8
DEU,Germany,1981-04-01,65.4
DNK,Denmark,1981-04-01,47.3
ESP,Spain,1981-04-01,35.1
FIN,Finland,1981-04-01,64.1
GBR,United Kingdom,1981-04-01,35.7
GTM,Guatemala,1981-04-01,81.5
HUN,Hungary,1981-04-01,7.7
IND,India,1981-04-01,13.8
IRL,Ireland,1981-04-01,63.8
ISR,Israel,1981-04-01,0.1
ITA,Italy,1981-04-01,34.7
JPN,Japan,1981-04-01,111.6
KOR,"Korea, Rep.",1981-04-01,48.2
LUX,Luxembourg,1981-04-01,52.4
MEX,Mexico,1981-04-01,0.1
NLD,Netherlands,1981-04-01,65.9
NLD,Netherlands,1981-04-01,65.9
NOR,Norway,1981-04-01,25.6
SGP,Singapore,1981-04-01,213.2
SWE,Sweden,1981-04-01,38.7
THA,Thailand,1981-04-01,34.9
USA,United States,1981-04-01,54.3
ZAF,South Africa,1981-04-01,10.7
ZAF,South Africa,1981-04-01,3.4
BEL,Belgium,1981-05-01,53.6
CAF,Central African Republic,1981-05-01,31.8
CAN,Canada,1981-05-01,53.8
CHE,Switzerland,1981-05-01,80.8
COG,"Congo, Rep.",1981-05-01,64.4
COL,Colombia,1981-05-01,1.9
DEU,Germany,1981-05-01,65.8
DNK,Denmark,1981-05-01,47.8
ESP,Spain,1981-05-01,35.3
FIN,Finland,1981-05-01,64.6
GBR,United Kingdom,1981-05-01,35.8
GTM,Guatemala,1981-05-01,83.8
HUN,Hungary,1981-05-01,7.6
IND,India,1981-05-01,13.9
IRL,Ireland,1981-05-01,64.3
ISR,Israel,1981-05-01,0.1
ITA,Italy,1981-05-01,35.2
JPN,Japan,1981-05-01,112.1
KOR,"Korea, Rep.",1981-05-01,49.6
LUX,Luxembourg,1981-05-01,53.7
MEX,Mexico,1981-05-01,0.1
NLD,Netherlands,1981-05-01,66.4
NLD,Netherlands,1981-05-01,66.4
NOR,Norway,1981-05-01,25.7
SGP,Singapore,1981-05-01,215.6
SWE,Sweden,1981-05-01,39.0
THA,Thailand,1981-05-01,35.2
USA,United States,1981-05-01,54.4
ZAF,South Africa,1981-05-01,10.7
ZAF,South Africa,1981-05-01,3.4
BEL,Belgium,1981-06-01,53.4
CAF,Central African Republic,1981-06-01,31.8
CAN,Canada,1981-06-01,54.3
CHE,Switzerland,1981-06-01,80.7
COG,"Congo, Rep.",1981-06-01,64.9
COL,Colombia,1981-06-01,1.9
DEU,Germany,1981-06-01,66.1
DNK,Denmark,1981-06-01,48.6
ESP,Spain,1981-06-01,35.7
FIN,Finland,1981-06-01,64.9
GBR,United Kingdom,1981-06-01,36.0
GTM,Guatemala,1981-06-01,83.7
HUN,Hungary,1981-06-01,7.4
IND,India,1981-06-01,14.0
IRL,Ireland,1981-06-01,64.8
ISR,Israel,1981-06-01,0.1
ITA,Italy,1981-06-01,35.6
JPN,Japan,1981-06-01,112.0
KOR,"Korea, Rep.",1981-06-01,50.1
LUX,Luxembourg,1981-06-01,55.1
MEX,Mexico,1981-06-01,0.1
NLD,Netherlands,1981-06-01,66.8
NLD,Netherlands,1981-06-01,66.8
NOR,Norway,1981-06-01,25.7
SGP,Singapore,1981-06-01,211.6
SWE,Sweden,1981-06-01,39.2
THA,Thailand,1981-06-01,35.2
USA,United States,1981-06-01,54.6
ZAF,South Africa,1981-06-01,10.9
ZAF,South Africa,1981-06-01,3.5
BEL,Belgium,1981-07-01,54.7
CAF,Central African Republic,1981-07-01,32.7
CAN,Canada,1981-07-01,54.7
CHE,Switzerland,1981-07-01,81.2
COG,"Congo, Rep.",1981-07-01,67.7
COL,Colombia,1981-07-01,1.9
DEU,Germany,1981-07-01,66.8
DNK,Denmark,1981-07-01,49.2
ESP,Spain,1981-07-01,35.9
FIN,Finland,1981-07-01,65.2
GBR,United Kingdom,1981-07-01,36.3
GTM,Guatemala,1981-07-01,83.4
HUN,Hungary,1981-07-01,7.7
IND,India,1981-07-01,14.3
IRL,Ireland,1981-07-01,65.7
ISR,Israel,1981-07-01,0.2
ITA,Italy,1981-07-01,36.0
JPN,Japan,1981-07-01,111.9
KOR,"Korea, Rep.",1981-07-01,50.2
LUX,Luxembourg,1981-07-01,56.1
MEX,Mexico,1981-07-01,0.1
NLD,Netherlands,1981-07-01,67.8
NLD,Netherlands,1981-07-01,67.8
NOR,Norway,1981-07-01,26.0
SGP,Singapore,1981-07-01,211.1
SWE,Sweden,1981-07-01,39.7
THA,Thailand,1981-07-01,35.1
USA,United States,1981-07-01,54.8
ZAF,South Africa,1981-07-01,11.1
ZAF,South Africa,1981-07-01,3.6
BEL,Belgium,1981-08-01,55.3
CAF,Central African Republic,1981-08-01,33.0
CAN,Canada,1981-08-01,55.1
CHE,Switzerland,1981-08-01,81.5
COG,"Congo, Rep.",1981-08-01,67.9
COL,Colombia,1981-08-01,2.0
DEU,Germany,1981-08-01,67.3
DNK,Denmark,1981-08-01,49.7
ESP,Spain,1981-08-01,36.5
FIN,Finland,1981-08-01,65.8
GBR,United Kingdom,1981-08-01,36.5
GTM,Guatemala,1981-08-01,83.5
HUN,Hungary,1981-08-01,7.6
IND,India,1981-08-01,14.5
IRL,Ireland,1981-08-01,66.7
ISR,Israel,1981-08-01,0.2
ITA,Italy,1981-08-01,36.2
JPN,Japan,1981-08-01,112.5
KOR,"Korea, Rep.",1981-08-01,50.5
LUX,Luxembourg,1981-08-01,56.6
MEX,Mexico,1981-08-01,0.1
NLD,Netherlands,1981-08-01,68.2
NLD,Netherlands,1981-08-01,68.2
NOR,Norway,1981-08-01,26.2
SGP,Singapore,1981-08-01,210.4
SWE,Sweden,1981-08-01,40.0
THA,Thailand,1981-08-01,35.5
USA,United States,1981-08-01,54.9
ZAF,South Africa,1981-08-01,11.3
ZAF,South Africa,1981-08-01,3.7
BEL,Belgium,1981-09-01,54.2
CAF,Central African Republic,1981-09-01,33.4
CAN,Canada,1981-09-01,55.2
CHE,Switzerland,1981-09-01,81.7
COG,"Congo, Rep.",1981-09-01,67.9
COL,Colombia,1981-09-01,2.0
DEU,Germany,1981-09-01,67.4
DNK,Denmark,1981-09-01,49.7
ESP,Spain,1981-09-01,36.7
FIN,Finland,1981-09-01,66.2
GBR,United Kingdom,1981-09-01,36.8
GTM,Guatemala,1981-09-01,79.1
HUN,Hungary,1981-09-01,7.5
IND,India,1981-09-01,14.2
IRL,Ireland,1981-09-01,67.0
ISR,Israel,1981-09-01,0.2
ITA,Italy,1981-09-01,36.6
JPN,Japan,1981-09-01,112.7
KOR,"Korea, Rep.",1981-09-01,50.7
LUX,Luxembourg,1981-09-01,57.1
MEX,Mexico,1981-09-01,0.1
NLD,Netherlands,1981-09-01,67.9
NLD,Netherlands,1981-09-01,67.9
NOR,Norway,1981-09-01,26.3
SGP,Singapore,1981-09-01,207.9
SWE,Sweden,1981-09-01,40.6
THA,Thailand,1981-09-01,35.7
USA,United States,1981-09-01,54.7
ZAF,South Africa,1981-09-01,11.4
ZAF,South Africa,1981-09-01,3.7
BEL,Belgium,1981-10-01,54.6
CAF,Central African Republic,1981-10-01,33.8
CAN,Canada,1981-10-01,55.7
CHE,Switzerland,1981-10-01,82.8
COG,"Congo, Rep.",1981-10-01,68.1
COL,Colombia,1981-10-01,2.0
DEU,Germany,1981-10-01,67.9
DNK,Denmark,1981-10-01,49.7
ESP,Spain,1981-10-01,37.0
FIN,Finland,1981-10-01,66.6
GBR,United Kingdom,1981-10-01,37.2
GTM,Guatemala,1981-10-01,79.1
HUN,Hungary,1981-10-01,7.7
IND,India,1981-10-01,14.2
IRL,Ireland,1981-10-01,67.5
ISR,Israel,1981-10-01,0.2
ITA,Italy,1981-10-01,36.8
JPN,Japan,1981-10-01,112.7
KOR,"Korea, Rep.",1981-10-01,50.7
LUX,Luxembourg,1981-10-01,57.3
MEX,Mexico,1981-10-01,0.1
NLD,Netherlands,1981-10-01,68.3
NLD,Netherlands,1981-10-01,68.3
NOR,Norway,1981-10-01,26.3
SGP,Singapore,1981-10-01,202.8
SWE,Sweden,1981-10-01,41.4
THA,Thailand,1981-10-01,35.8
USA,United States,1981-10-01,54.8
ZAF,South Africa,1981-10-01,11.5
ZAF,South Africa,1981-10-01,3.7
BEL,Belgium,1981-11-01,54.8
CAF,Central African Republic,1981-11-01,34.7
CAN,Canada,1981-11-01,55.6
CHE,Switzerland,1981-11-01,82.9
COG,"Congo, Rep.",1981-11-01,68.3
COL,Colombia,1981-11-01,2.1
DEU,Germany,1981-11-01,68.3
DNK,Denmark,1981-11-01,50.0
ESP,Spain,1981-11-01,37.3
FIN,Finland,1981-11-01,67.6
GBR,United Kingdom,1981-11-01,37.4
GTM,Guatemala,1981-11-01,78.6
HUN,Hungary,1981-11-01,7.8
IND,India,1981-11-01,14.1
IRL,Ireland,1981-11-01,68.1
ISR,Israel,1981-11-01,0.2
ITA,Italy,1981-11-01,37.1
JPN,Japan,1981-11-01,112.8
KOR,"Korea, Rep.",1981-11-01,50.1
LUX,Luxembourg,1981-11-01,58.9
MEX,Mexico,1981-11-01,0.1
NLD,Netherlands,1981-11-01,68.3
NLD,Netherlands,1981-11-01,68.3
NOR,Norway,1981-11-01,26.5
SGP,Singapore,1981-11-01,200.4
SWE,Sweden,1981-11-01,41.6
THA,Thailand,1981-11-01,35.7
USA,United States,1981-11-01,54.7
ZAF,South Africa,1981-11-01,11.7
ZAF,South Africa,1981-11-01,3.7
BEL,Belgium,1981-12-01,56.3
CAF,Central African Republic,1981-12-01,34.4
CAN,Canada,1981-12-01,55.8
CHE,Switzerland,1981-12-01,83.0
COG,"Congo, Rep.",1981-12-01,68.5
COL,Colombia,1981-12-01,2.1
DEU,Germany,1981-12-01,68.3
DNK,Denmark,1981-12-01,50.2
ESP,Spain,1981-12-01,37.5
FIN,Finland,1981-12-01,67.7
GBR,United Kingdom,1981-12-01,37.6
GTM,Guatemala,1981-12-01,78.9
HUN,Hungary,1981-12-01,7.7
IND,India,1981-12-01,14.0
IRL,Ireland,1981-12-01,68.6
ISR,Israel,1981-12-01,0.2
ITA,Italy,1981-12-01,37.2
JPN,Japan,1981-12-01,112.9
KOR,"Korea, Rep.",1981-12-01,50.7
LUX,Luxembourg,1981-12-01,60.5
MEX,Mexico,1981-12-01,0.1
NLD,Netherlands,1981-12-01,68.4
NLD,Netherlands,1981-12-01,68.4
NOR,Norway,1981-12-01,26.7
SGP,Singapore,1981-12-01,200.8
SWE,Sweden,1981-12-01,41.8
THA,Thailand,1981-12-01,35.6
USA,United States,1981-12-01,54.7
ZAF,South Africa,1981-12-01,11.7
ZAF,South Africa,1981-12-01,3.7
BEL,Belgium,1982-01-01,56.4
CAF,Central African Republic,1982-01-01,36.0
CAN,Canada,1982-01-01,56.4
CHE,Switzerland,1982-01-01,83.2
COG,"Congo, Rep.",1982-01-01,71.3
COL,Colombia,1982-01-01,2.2
DEU,Germany,1982-01-01,69.3
DNK,Denmark,1982-01-01,51.1
ESP,Spain,1982-01-01,38.1
FIN,Finland,1982-01-01,68.2
GBR,United Kingdom,1982-01-01,38.0
GTM,Guatemala,1982-01-01,75.9
HUN,Hungary,1982-01-01,8.1
IND,India,1982-01-01,14.1
IRL,Ireland,1982-01-01,69.9
ISR,Israel,1982-01-01,0.2
ITA,Italy,1982-01-01,38.6
JPN,Japan,1982-01-01,112.8
KOR,"Korea, Rep.",1982-01-01,51.0
LUX,Luxembourg,1982-01-01,61.9
MEX,Mexico,1982-01-01,0.1
NLD,Netherlands,1982-01-01,69.5
NLD,Netherlands,1982-01-01,69.5
NOR,Norway,1982-01-01,27.3
SGP,Singapore,1982-01-01,199.7
SWE,Sweden,1982-01-01,43.0
THA,Thailand,1982-01-01,35.6
USA,United States,1982-01-01,55.2
ZAF,South Africa,1982-01-01,11.8
ZAF,South Africa,1982-01-01,3.8
BEL,Belgium,1982-02-01,57.5
CAF,Central African Republic,1982-02-01,36.3
CAN,Canada,1982-02-01,56.8
CHE,Switzerland,1982-02-01,83.4
COG,"Congo, Rep.",1982-02-01,74.1
COL,Colombia,1982-02-01,2.2
DEU,Germany,1982-02-01,69.3
DNK,Denmark,1982-02-01,51.6
ESP,Spain,1982-02-01,38.9
FIN,Finland,1982-02-01,68.7
GBR,United Kingdom,1982-02-01,38.3
GTM,Guatemala,1982-02-01,74.7
HUN,Hungary,1982-02-01,8.0
IND,India,1982-02-01,14.0
IRL,Ireland,1982-02-01,70.3
ISR,Israel,1982-02-01,0.2
ITA,Italy,1982-02-01,38.9
JPN,Japan,1982-02-01,112.8
KOR,"Korea, Rep.",1982-02-01,51.4
LUX,Luxembourg,1982-02-01,63.2
MEX,Mexico,1982-02-01,0.1
NLD,Netherlands,1982-02-01,69.9
NLD,Netherlands,1982-02-01,69.9
NOR,Norway,1982-02-01,27.3
SGP,Singapore,1982-02-01,200.8
SWE,Sweden,1982-02-01,43.2
THA,Thailand,1982-02-01,35.6
USA,United States,1982-02-01,55.3
ZAF,South Africa,1982-02-01,12.0
ZAF,South Africa,1982-02-01,3.9
BEL,Belgium,1982-03-01,59.5
CAF,Central African Republic,1982-03-01,36.6
CAN,Canada,1982-03-01,57.1
CHE,Switzerland,1982-03-01,83.3
COG,"Congo, Rep.",1982-03-01,74.1
COL,Colombia,1982-03-01,2.2
DEU,Germany,1982-03-01,69.4
DNK,Denmark,1982-03-01,52.1
ESP,Spain,1982-03-01,39.2
FIN,Finland,1982-03-01,68.7
GBR,United Kingdom,1982-03-01,38.5
GTM,Guatemala,1982-03-01,76.3
HUN,Hungary,1982-03-01,7.8
IND,India,1982-03-01,13.9
IRL,Ireland,1982-03-01,71.1
ISR,Israel,1982-03-01,0.2
ITA,Italy,1982-03-01,39.2
JPN,Japan,1982-03-01,112.7
KOR,"Korea, Rep.",1982-03-01,51.3
LUX,Luxembourg,1982-03-01,64.9
MEX,Mexico,1982-03-01,0.1
NLD,Netherlands,1982-03-01,69.9
NLD,Netherlands,1982-03-01,69.9
NOR,Norway,1982-03-01,27.5
SGP,Singapore,1982-03-01,200.2
SWE,Sweden,1982-03-01,43.5
THA,Thailand,1982-03-01,35.5
USA,United States,1982-03-01,55.2
ZAF,South Africa,1982-03-01,12.0
ZAF,South Africa,1982-03-01,3.9
BEL,Belgium,1982-04-01,59.8
CAF,Central African Republic,1982-04-01,36.7
CAN,Canada,1982-04-01,57.5
CHE,Switzerland,1982-04-01,83.7
COG,"Congo, Rep.",1982-04-01,74.2
COL,Colombia,1982-04-01,2.3
DEU,Germany,1982-04-01,69.8
DNK,Denmark,1982-04-01,52.4
ESP,Spain,1982-04-01,39.5
FIN,Finland,1982-04-01,68.9
GBR,United Kingdom,1982-04-01,38.6
GTM,Guatemala,1982-04-01,76.0
HUN,Hungary,1982-04-01,8.0
IND,India,1982-04-01,13.8
IRL,Ireland,1982-04-01,72.2
ISR,Israel,1982-04-01,0.2
ITA,Italy,1982-04-01,39.3
JPN,Japan,1982-04-01,112.7
KOR,"Korea, Rep.",1982-04-01,51.3
LUX,Luxembourg,1982-04-01,66.2
MEX,Mexico,1982-04-01,0.2
NLD,Netherlands,1982-04-01,70.1
NLD,Netherlands,1982-04-01,70.1
NOR,Norway,1982-04-01,27.3
SGP,Singapore,1982-04-01,198.9
SWE,Sweden,1982-04-01,43.6
THA,Thailand,1982-04-01,35.4
USA,United States,1982-04-01,55.2
ZAF,South Africa,1982-04-01,12.2
ZAF,South Africa,1982-04-01,4.0
BEL,Belgium,1982-05-01,60.2
CAF,Central African Republic,1982-05-01,37.0
CAN,Canada,1982-05-01,57.8
CHE,Switzerland,1982-05-01,84.4
COG,"Congo, Rep.",1982-05-01,74.3
COL,Colombia,1982-05-01,2.4
DEU,Germany,1982-05-01,70.0
DNK,Denmark,1982-05-01,52.4
ESP,Spain,1982-05-01,39.7
FIN,Finland,1982-05-01,69.1
GBR,United Kingdom,1982-05-01,38.8
GTM,Guatemala,1982-05-01,76.5
HUN,Hungary,1982-05-01,7.9
IND,India,1982-05-01,13.9
IRL,Ireland,1982-05-01,72.3
ISR,Israel,1982-05-01,0.2
ITA,Italy,1982-05-01,39.6
JPN,Japan,1982-05-01,112.6
KOR,"Korea, Rep.",1982-05-01,51.5
LUX,Luxembourg,1982-05-01,66.4
MEX,Mexico,1982-05-01,0.2
NLD,Netherlands,1982-05-01,69.9
NLD,Netherlands,1982-05-01,69.9
NOR,Norway,1982-05-01,27.2
SGP,Singapore,1982-05-01,196.8
SWE,Sweden,1982-05-01,43.7
THA,Thailand,1982-05-01,35.5
USA,United States,1982-05-01,55.3
ZAF,South Africa,1982-05-01,12.3
ZAF,South Africa,1982-05-01,4.1
BEL,Belgium,1982-06-01,60.9
CAF,Central African Republic,1982-06-01,37.0
CAN,Canada,1982-06-01,58.2
CHE,Switzerland,1982-06-01,84.2
COG,"Congo, Rep.",1982-06-01,74.4
COL,Colombia,1982-06-01,2.4
DEU,Germany,1982-06-01,70.3
DNK,Denmark,1982-06-01,53.0
ESP,Spain,1982-06-01,39.9
FIN,Finland,1982-06-01,69.7
GBR,United Kingdom,1982-06-01,38.9
GTM,Guatemala,1982-06-01,75.3
HUN,Hungary,1982-06-01,7.6
IND,India,1982-06-01,14.3
IRL,Ireland,1982-06-01,72.8
ISR,Israel,1982-06-01,0.2
ITA,Italy,1982-06-01,39.8
JPN,Japan,1982-06-01,112.2
KOR,"Korea, Rep.",1982-06-01,51.4
LUX,Luxembourg,1982-06-01,66.7
MEX,Mexico,1982-06-01,0.2
NLD,Netherlands,1982-06-01,70.0
NLD,Netherlands,1982-06-01,70.0
NOR,Norway,1982-06-01,27.4
SGP,Singapore,1982-06-01,197.6
SWE,Sweden,1982-06-01,44.0
THA,Thailand,1982-06-01,35.5
USA,United States,1982-06-01,55.4
ZAF,South Africa,1982-06-01,12.3
ZAF,South Africa,1982-06-01,4.1
BEL,Belgium,1982-07-01,61.4
CAF,Central African Republic,1982-07-01,37.0
CAN,Canada,1982-07-01,58.2
CHE,Switzerland,1982-07-01,84.5
COG,"Congo, Rep.",1982-07-01,74.8
COL,Colombia,1982-07-01,2.4
DEU,Germany,1982-07-01,70.6
DNK,Denmark,1982-07-01,53.5
ESP,Spain,1982-07-01,40.2
FIN,Finland,1982-07-01,69.8
GBR,United Kingdom,1982-07-01,39.3
GTM,Guatemala,1982-07-01,77.0
HUN,Hungary,1982-07-01,7.9
IND,India,1982-07-01,14.5
IRL,Ireland,1982-07-01,72.9
ISR,Israel,1982-07-01,0.2
ITA,Italy,1982-07-01,40.3
JPN,Japan,1982-07-01,112.3
KOR,"Korea, Rep.",1982-07-01,51.6
LUX,Luxembourg,1982-07-01,66.5
MEX,Mexico,1982-07-01,0.2
NLD,Netherlands,1982-07-01,70.0
NLD,Netherlands,1982-07-01,70.0
NOR,Norway,1982-07-01,28.0
SGP,Singapore,1982-07-01,198.3
SWE,Sweden,1982-07-01,44.3
THA,Thailand,1982-07-01,35.1
USA,United States,1982-07-01,55.6
ZAF,South Africa,1982-07-01,12.5
ZAF,South Africa,1982-07-01,4.1
BEL,Belgium,1982-08-01,62.5
CAF,Central African Republic,1982-08-01,37.1
CAN,Canada,1982-08-01,58.2
CHE,Switzerland,1982-08-01,84.4
COG,"Congo, Rep.",1982-08-01,74.8
COL,Colombia,1982-08-01,2.5
DEU,Germany,1982-08-01,70.7
DNK,Denmark,1982-08-01,54.0
ESP,Spain,1982-08-01,40.4
FIN,Finland,1982-08-01,69.6
GBR,United Kingdom,1982-08-01,39.5
GTM,Guatemala,1982-08-01,76.1
HUN,Hungary,1982-08-01,8.0
IND,India,1982-08-01,14.7
