Country Code,Country,Date,Food_Price_Index
SLV,El Salvador,2019-01-01,121.1
SRB,Serbia,2019-01-01,205.6
SUR,Suriname,2019-01-01,155.0
SVK,Slovakia,2019-01-01,107.8
SVN,Slovenia,2019-01-01,106.3
SWE,Sweden,2019-01-01,107.3
SYC,Seychelles,2019-01-01,107.9
TCD,Chad,2019-01-01,81.2
TGO,Togo,2019-01-01,108.9
THA,Thailand,2019-01-01,99.2
TTO,Trinidad and Tobago,2019-01-01,115.8
TUN,Tunisia,2019-01-01,123.1
TUR,Turkey,2019-01-01,167.6
TWN,"Taiwan, China",2019-01-01,95.44
TZA,"Tanzania, United Rep.",2019-01-01,93.35
UGA,Uganda,2019-01-01,101.26
UKR,Ukraine,2019-01-01,234.9
URY,Uruguay,2019-01-01,68.87
USA,United States,2019-01-01,99.9
VCT,St. Vincent and the Grenadines,2019-01-01,116.0
VEN,"Venezuela, RB",2019-01-01,2705.7
VNM,Vietnam,2019-01-01,98.0
VUT,Vanuatu,2019-01-01,181.1
WSM,Samoa,2019-01-01,108.5
XKX,Kosovo,2019-01-01,108.9
ZAF,South Africa,2019-01-01,126.0
ZMB,Zambia,2019-01-01,216.91
AGO,Angola,2019-04-01,70.7
AIA,Anguilla,2019-04-01,116.9
ALB,Albania,2019-04-01,97.4
ARE,United Arab Emirates,2019-04-01,95.87
ARG,Argentina,2019-04-01,221.4
ARM,Armenia,2019-04-01,105.1
AUS,Australia,2019-04-01,103.9
AUT,Austria,2019-04-01,105.8
AZE,Azerbaijan,2019-04-01,305.9
BDI,Burundi,2019-04-01,105.1
BEL,Belgium,2019-04-01,107.0
BEN,Benin,2019-04-01,102.8
BFA,Burkina Faso,2019-04-01,103.6
BGD,Bangladesh,2019-04-01,84.3
BGD,Bangladesh,2019-04-01,287.07
BGR,Bulgaria,2019-04-01,6091.8
BHR,Bahrain,2019-04-01,99.8
BIH,Bosnia and Herzegovina,2019-04-01,103.1
BLR,Belarus,2019-04-01,73.5
BLZ,Belize,2019-04-01,97.9
BOL,Bolivia,2019-04-01,103.3
BRA,Brazil,2019-04-01,119.884
BRB,Barbados,2019-04-01,70.9
BRN,Brunei Darussalam,2019-04-01,101.4
BTN,Bhutan,2019-04-01,99.5
BWA,Botswana,2019-04-01,101.4
CAN,Canada,2019-04-01,104.2
CHE,Switzerland,2019-04-01,102.6
CHL,Chile,2019-04-01,111.2
CHN,China,2019-04-01,109.6
CIV,C̫te d'Ivoire,2019-04-01,109.5
CMR,Cameroon,2019-04-01,115.2
COG,"Congo, Rep.",2019-04-01,99.9
COL,Colombia,2019-04-01,103.4
COL,Colombia,2019-04-01,120.2
CPV,Cabo Verde,2019-04-01,100.6
CRI,Costa Rica,2019-04-01,102.5
CYP,Cyprus,2019-04-01,100.5
CZE,Czech Republic,2019-04-01,108.4
DEU,Germany,2019-04-01,107.0
DJI,Djibouti,2019-04-01,121.3
DMA,Dominica,2019-04-01,114.8
DNK,Denmark,2019-04-01,104.2
DOM,Dominican Republic,2019-04-01,94.1
DZA,Algeria,2019-04-01,213.4
ECU,Ecuador,2019-04-01,104.9
EGY,"Egypt, Arab Rep.",2019-04-01,101.5
ESP,Spain,2019-04-01,105.0
EST,Estonia,2019-04-01,112.6
ETH,Ethiopia,2019-04-01,145.6
FIN,Finland,2019-04-01,100.8
FJI,Fiji,2019-04-01,120.6
FRA,France,2019-04-01,105.8
FRO,Faroe Islands,2019-04-01,130.1
GAB,Gabon,2019-04-01,100.8
GBR,United Kingdom,2019-04-01,103.0
GEO,Georgia,2019-04-01,142.8
GHA,Ghana,2019-04-01,81.0
GIN,Guinea,2019-04-01,98.4
GMB,"Gambia, The",2019-04-01,94.9
GNB,Guinea-Bissau,2019-04-01,105.1
GNQ,Equatorial Guinea,2019-04-01,140.6
GRC,Greece,2019-04-01,100.4
GRD,Grenada,2019-04-01,116.4
GTM,Guatemala,2019-04-01,204.7
HKG,"Hong Kong SAR, China",2019-04-01,96.2
HND,Honduras,2019-04-01,278.4
HRV,Croatia,2019-04-01,102.9
HTI,Haiti,2019-04-01,123.7
HUN,Hungary,2019-04-01,112.8
IDN,Indonesia,2019-04-01,88.87
IND,India,2019-04-01,142.3
IRL,Ireland,2019-04-01,94.4
IRN,"Iran, Islamic Rep.",2019-04-01,217.4
IRQ,Iraq,2019-04-01,97.3
ISL,Iceland,2019-04-01,104.9
ISR,Israel,2019-04-01,102.1
ITA,Italy,2019-04-01,104.2
JAM,Jamaica,2019-04-01,96.8
JOR,Jordan,2019-04-01,100.5
JPN,Japan,2019-04-01,103.9
KEN,Kenya,2019-04-01,106.9
KGZ,Kyrgyz Republic,2019-04-01,239.0
KHM,Cambodia,2019-04-01,215.3
KNA,St. Kitts and Nevis,2019-04-01,102.0
KOR,"Korea, Rep.",2019-04-01,108.6
KWT,Kuwait,2019-04-01,107.9
LAO,"Lao, PDR",2019-04-01,106.3
LBN,Lebanon,2019-04-01,111.4
LCA,St. Lucia,2019-04-01,103.5
LKA,Sri Lanka,2019-04-01,100.3
LSO,Lesotho,2019-04-01,115.8
LTU,Lithuania,2019-04-01,109.9
LUX,Luxembourg,2019-04-01,108.0
LVA,Latvia,2019-04-01,111.7
MAC,"Macao SAR, China",2019-04-01,101.7
MAR,Morocco,2019-04-01,101.8
MDA,"Moldova, Rep.",2019-04-01,3241.59
MDG,Madagascar,2019-04-01,126.5
MDV,Maldives,2019-04-01,89.41
MEX,Mexico,2019-04-01,121.4
MKD,North Macedonia,2019-04-01,113.9
MLI,Mali,2019-04-01,97.8
MLT,Malta,2019-04-01,105.93
MMR,Myanmar,2019-04-01,168.8
MNE,Montenegro,2019-04-01,104.5
MNG,Mongolia,2019-04-01,96.1
MOZ,Mozambique,2019-04-01,120.8
MRT,Mauritania,2019-04-01,98.7
MUS,Mauritius,2019-04-01,108.5
MWI,Malawi,2019-04-01,66.3
MYS,Malaysia,2019-04-01,132.6
NAM,Namibia,2019-04-01,147.8
NCL,New Caledonia,2019-04-01,94.5
NER,Niger,2019-04-01,97.0
NGA,Nigeria,2019-04-01,310.1
NIC,Nicaragua,2019-04-01,252.4
NIU,Niue,2019-04-01,107.3
NLD,Netherlands,2019-04-01,108.3
NOR,Norway,2019-04-01,105.5
NPL,Nepal,2019-04-01,119.5
NZL,New Zealand,2019-04-01,102.0
OMN,Oman,2019-04-01,99.9
PAK,Pakistan,2019-04-01,117.4
PAN,Panama,2019-04-01,101.72
PHL,Philippines,2019-04-01,100.9
PNG,Papua New Guinea,2019-04-01,121.3
POL,Poland,2019-04-01,113.3
PRT,Portugal,2019-04-01,103.0
PRY,Paraguay,2019-04-01,101.0
QAT,Qatar,2019-04-01,99.0
ROU,Romania,2019-04-01,113.821
RUS,Russian Federation,2019-04-01,116.127
RWA,Rwanda,2019-04-01,126.8
SAU,Saudi Arabia,2019-04-01,101.59
SAU,Saudi Arabia,2019-04-01,105.6
SDN,Sudan,2019-04-01,1937.1
SEN,Senegal,2019-04-01,107.2
SGP,Singapore,2019-04-01,99.769
SHN,Saint Helena,2019-04-01,105.4
SLE,Sierra Leone,2019-04-01,72.0
SLV,El Salvador,2019-04-01,122.2
SRB,Serbia,2019-04-01,208.4
SUR,Suriname,2019-04-01,156.3
SVK,Slovakia,2019-04-01,109.4
SVN,Slovenia,2019-04-01,107.8
SWE,Sweden,2019-04-01,108.2
SYC,Seychelles,2019-04-01,107.8
TCD,Chad,2019-04-01,84.5
TGO,Togo,2019-04-01,111.9
THA,Thailand,2019-04-01,100.1
TTO,Trinidad and Tobago,2019-04-01,114.1
TUN,Tunisia,2019-04-01,123.9
TUR,Turkey,2019-04-01,170.9
TWN,"Taiwan, China",2019-04-01,96.68
TZA,"Tanzania, United Rep.",2019-04-01,94.62
UGA,Uganda,2019-04-01,105.0
UKR,Ukraine,2019-04-01,240.2
URY,Uruguay,2019-04-01,69.66
USA,United States,2019-04-01,99.8
VCT,St. Vincent and the Grenadines,2019-04-01,116.5
VEN,"Venezuela, RB",2019-04-01,6691.4
VNM,Vietnam,2019-04-01,97.2
VUT,Vanuatu,2019-04-01,184.2
WSM,Samoa,2019-04-01,111.0
XKX,Kosovo,2019-04-01,108.8
ZAF,South Africa,2019-04-01,127.0
ZMB,Zambia,2019-04-01,223.8
AGO,Angola,2019-07-01,73.3
AIA,Anguilla,2019-07-01,117.0
ALB,Albania,2019-07-01,96.1
ARE,United Arab Emirates,2019-07-01,96.08
ARG,Argentina,2019-07-01,243.6
ARM,Armenia,2019-07-01,104.2
AUS,Australia,2019-07-01,104.1
AUT,Austria,2019-07-01,105.8
AZE,Azerbaijan,2019-07-01,301.6
BDI,Burundi,2019-07-01,104.2
BEL,Belgium,2019-07-01,106.5
BEN,Benin,2019-07-01,98.2
BFA,Burkina Faso,2019-07-01,102.3
BGD,Bangladesh,2019-07-01,86.8
BGD,Bangladesh,2019-07-01,290.43
BGR,Bulgaria,2019-07-01,6069.4
BHR,Bahrain,2019-07-01,104.6
BIH,Bosnia and Herzegovina,2019-07-01,100.7
BLR,Belarus,2019-07-01,72.9
BLZ,Belize,2019-07-01,98.1
BOL,Bolivia,2019-07-01,106.1
BRA,Brazil,2019-07-01,120.246
BRB,Barbados,2019-07-01,75.2
BRN,Brunei Darussalam,2019-07-01,101.6
BTN,Bhutan,2019-07-01,99.8
BWA,Botswana,2019-07-01,102.1
CAN,Canada,2019-07-01,105.0
CHE,Switzerland,2019-07-01,102.8
CHL,Chile,2019-07-01,112.3
CHN,China,2019-07-01,112.8
CIV,C̫te d'Ivoire,2019-07-01,107.7
CMR,Cameroon,2019-07-01,116.1
COG,"Congo, Rep.",2019-07-01,101.4
COL,Colombia,2019-07-01,106.2
COL,Colombia,2019-07-01,122.1
CPV,Cabo Verde,2019-07-01,101.8
CRI,Costa Rica,2019-07-01,104.5
CYP,Cyprus,2019-07-01,99.9
CZE,Czech Republic,2019-07-01,108.4
DEU,Germany,2019-07-01,107.6
DJI,Djibouti,2019-07-01,121.6
DMA,Dominica,2019-07-01,116.0
DNK,Denmark,2019-07-01,105.0
DOM,Dominican Republic,2019-07-01,96.4
DZA,Algeria,2019-07-01,211.9
ECU,Ecuador,2019-07-01,105.5
EGY,"Egypt, Arab Rep.",2019-07-01,101.8
ESP,Spain,2019-07-01,105.2
EST,Estonia,2019-07-01,113.7
ETH,Ethiopia,2019-07-01,156.6
FIN,Finland,2019-07-01,100.7
FJI,Fiji,2019-07-01,116.1
FRA,France,2019-07-01,107.0
FRO,Faroe Islands,2019-07-01,131.1
GAB,Gabon,2019-07-01,101.1
GBR,United Kingdom,2019-07-01,103.5
GEO,Georgia,2019-07-01,142.9
GHA,Ghana,2019-07-01,82.6
GIN,Guinea,2019-07-01,101.7
GMB,"Gambia, The",2019-07-01,96.8
GNB,Guinea-Bissau,2019-07-01,108.1
GNQ,Equatorial Guinea,2019-07-01,139.8
GRC,Greece,2019-07-01,98.9
GRD,Grenada,2019-07-01,116.7
GTM,Guatemala,2019-07-01,202.3
HKG,"Hong Kong SAR, China",2019-07-01,98.4
HND,Honduras,2019-07-01,280.6
HRV,Croatia,2019-07-01,104.0
HTI,Haiti,2019-07-01,130.0
HUN,Hungary,2019-07-01,112.6
IDN,Indonesia,2019-07-01,89.9
IND,India,2019-07-01,144.2
IRL,Ireland,2019-07-01,93.9
IRN,"Iran, Islamic Rep.",2019-07-01,217.9
IRQ,Iraq,2019-07-01,96.4
ISL,Iceland,2019-07-01,105.6
ISR,Israel,2019-07-01,101.1
ITA,Italy,2019-07-01,103.8
JAM,Jamaica,2019-07-01,98.4
JOR,Jordan,2019-07-01,100.5
JPN,Japan,2019-07-01,104.9
KEN,Kenya,2019-07-01,108.9
KGZ,Kyrgyz Republic,2019-07-01,239.9
KHM,Cambodia,2019-07-01,217.4
KNA,St. Kitts and Nevis,2019-07-01,103.0
KOR,"Korea, Rep.",2019-07-01,108.3
KWT,Kuwait,2019-07-01,109.7
LAO,"Lao, PDR",2019-07-01,110.4
LBN,Lebanon,2019-07-01,108.9
LCA,St. Lucia,2019-07-01,103.1
LKA,Sri Lanka,2019-07-01,102.5
LSO,Lesotho,2019-07-01,117.1
LTU,Lithuania,2019-07-01,110.2
LUX,Luxembourg,2019-07-01,108.6
LVA,Latvia,2019-07-01,110.3
MAC,"Macao SAR, China",2019-07-01,103.1
MAR,Morocco,2019-07-01,100.5
MDA,"Moldova, Rep.",2019-07-01,3223.29
MDG,Madagascar,2019-07-01,127.3
MDV,Maldives,2019-07-01,89.33
MEX,Mexico,2019-07-01,122.5
MKD,North Macedonia,2019-07-01,112.2
MLI,Mali,2019-07-01,100.8
MLT,Malta,2019-07-01,106.38
MMR,Myanmar,2019-07-01,172.3
MNE,Montenegro,2019-07-01,104.8
MNG,Mongolia,2019-07-01,95.9
MOZ,Mozambique,2019-07-01,118.1
MRT,Mauritania,2019-07-01,100.9
MUS,Mauritius,2019-07-01,105.9
MWI,Malawi,2019-07-01,68.4
MYS,Malaysia,2019-07-01,133.3
NAM,Namibia,2019-07-01,147.2
NCL,New Caledonia,2019-07-01,95.1
NER,Niger,2019-07-01,96.8
NGA,Nigeria,2019-07-01,322.2
NIC,Nicaragua,2019-07-01,253.0
NIU,Niue,2019-07-01,108.2
NLD,Netherlands,2019-07-01,109.8
NOR,Norway,2019-07-01,108.2
NPL,Nepal,2019-07-01,126.8
NZL,New Zealand,2019-07-01,103.5
OMN,Oman,2019-07-01,102.7
PAK,Pakistan,2019-07-01,122.5
PAN,Panama,2019-07-01,102.3133
PHL,Philippines,2019-07-01,101.6
PNG,Papua New Guinea,2019-07-01,121.8
POL,Poland,2019-07-01,114.1
PRT,Portugal,2019-07-01,103.2
PRY,Paraguay,2019-07-01,99.5
QAT,Qatar,2019-07-01,101.4
ROU,Romania,2019-07-01,114.629
RUS,Russian Federation,2019-07-01,117.0941
RWA,Rwanda,2019-07-01,131.5
SAU,Saudi Arabia,2019-07-01,101.83
SAU,Saudi Arabia,2019-07-01,106.7
SDN,Sudan,2019-07-01,2329.8
SEN,Senegal,2019-07-01,110.3
SGP,Singapore,2019-07-01,100.136
SHN,Saint Helena,2019-07-01,106.1
SLE,Sierra Leone,2019-07-01,73.8
SLV,El Salvador,2019-07-01,121.1
SRB,Serbia,2019-07-01,202.0
SUR,Suriname,2019-07-01,158.8
SVK,Slovakia,2019-07-01,110.0
SVN,Slovenia,2019-07-01,108.4
SWE,Sweden,2019-07-01,109.9
SYC,Seychelles,2019-07-01,109.1
TCD,Chad,2019-07-01,85.1
TGO,Togo,2019-07-01,106.0
THA,Thailand,2019-07-01,100.5
TTO,Trinidad and Tobago,2019-07-01,115.1
TUN,Tunisia,2019-07-01,124.2
TUR,Turkey,2019-07-01,165.3
TWN,"Taiwan, China",2019-07-01,97.74
TZA,"Tanzania, United Rep.",2019-07-01,96.11
UGA,Uganda,2019-07-01,104.58
UKR,Ukraine,2019-07-01,237.4
URY,Uruguay,2019-07-01,72.51
USA,United States,2019-07-01,99.6
VCT,St. Vincent and the Grenadines,2019-07-01,117.5
VEN,"Venezuela, RB",2019-07-01,13552.2
VNM,Vietnam,2019-07-01,97.9
VUT,Vanuatu,2019-07-01,188.8
WSM,Samoa,2019-07-01,115.3
XKX,Kosovo,2019-07-01,107.6
ZAF,South Africa,2019-07-01,128.0
ZMB,Zambia,2019-07-01,233.35
AGO,Angola,2019-10-01,77.1
AIA,Anguilla,2019-10-01,116.1
ALB,Albania,2019-10-01,96.4
ARE,United Arab Emirates,2019-10-01,96.43
ARG,Argentina,2019-10-01,274.9
ARM,Armenia,2019-10-01,104.8
AUS,Australia,2019-10-01,109.4
AUT,Austria,2019-10-01,105.8
AZE,Azerbaijan,2019-10-01,305.7
BDI,Burundi,2019-10-01,108.3
BEL,Belgium,2019-10-01,106.1
BEN,Benin,2019-10-01,97.8
BFA,Burkina Faso,2019-10-01,100.5
BGD,Bangladesh,2019-10-01,89.3
BGD,Bangladesh,2019-10-01,294.61
BGR,Bulgaria,2019-10-01,6196.7
BHR,Bahrain,2019-10-01,102.7
BIH,Bosnia and Herzegovina,2019-10-01,100.8
BLR,Belarus,2019-10-01,74.0
BLZ,Belize,2019-10-01,97.9
BOL,Bolivia,2019-10-01,108.0
BRA,Brazil,2019-10-01,121.554
BRB,Barbados,2019-10-01,80.2
BRN,Brunei Darussalam,2019-10-01,101.6
BTN,Bhutan,2019-10-01,102.3
BWA,Botswana,2019-10-01,103.0
CAN,Canada,2019-10-01,104.8
CHE,Switzerland,2019-10-01,101.3
CHL,Chile,2019-10-01,114.2
CHN,China,2019-10-01,121.0
CIV,C̫te d'Ivoire,2019-10-01,108.3
CMR,Cameroon,2019-10-01,117.0
COG,"Congo, Rep.",2019-10-01,102.4
COL,Colombia,2019-10-01,107.5
COL,Colombia,2019-10-01,122.2
CPV,Cabo Verde,2019-10-01,103.2
CRI,Costa Rica,2019-10-01,104.0
CYP,Cyprus,2019-10-01,99.9
CZE,Czech Republic,2019-10-01,109.9
DEU,Germany,2019-10-01,107.6
DJI,Djibouti,2019-10-01,123.4
DMA,Dominica,2019-10-01,115.9
DNK,Denmark,2019-10-01,104.1
DOM,Dominican Republic,2019-10-01,98.5
DZA,Algeria,2019-10-01,212.3
ECU,Ecuador,2019-10-01,106.1
EGY,"Egypt, Arab Rep.",2019-10-01,98.7
ESP,Spain,2019-10-01,106.7
EST,Estonia,2019-10-01,112.2
ETH,Ethiopia,2019-10-01,158.5
FIN,Finland,2019-10-01,101.4
FJI,Fiji,2019-10-01,115.3
FRA,France,2019-10-01,106.5
FRO,Faroe Islands,2019-10-01,131.8
GAB,Gabon,2019-10-01,101.7
GBR,United Kingdom,2019-10-01,103.7
GEO,Georgia,2019-10-01,151.1
GHA,Ghana,2019-10-01,82.2
GIN,Guinea,2019-10-01,104.2
GMB,"Gambia, The",2019-10-01,98.7
GNB,Guinea-Bissau,2019-10-01,108.5
GNQ,Equatorial Guinea,2019-10-01,147.5
GRC,Greece,2019-10-01,100.2
GRD,Grenada,2019-10-01,117.2
GTM,Guatemala,2019-10-01,204.2
HKG,"Hong Kong SAR, China",2019-10-01,98.9
HND,Honduras,2019-10-01,283.6
HRV,Croatia,2019-10-01,104.2
HTI,Haiti,2019-10-01,138.3
HUN,Hungary,2019-10-01,113.9
IDN,Indonesia,2019-10-01,89.35
IND,India,2019-10-01,150.1
IRL,Ireland,2019-10-01,93.4
IRN,"Iran, Islamic Rep.",2019-10-01,216.1
IRQ,Iraq,2019-10-01,97.8
ISL,Iceland,2019-10-01,105.6
ISR,Israel,2019-10-01,101.8
ITA,Italy,2019-10-01,104.0
JAM,Jamaica,2019-10-01,100.9
JOR,Jordan,2019-10-01,100.6
JPN,Japan,2019-10-01,105.3
KEN,Kenya,2019-10-01,111.3
KGZ,Kyrgyz Republic,2019-10-01,246.7
KHM,Cambodia,2019-10-01,218.4
KNA,St. Kitts and Nevis,2019-10-01,103.5
KOR,"Korea, Rep.",2019-10-01,109.2
KWT,Kuwait,2019-10-01,109.9
LAO,"Lao, PDR",2019-10-01,114.1
LBN,Lebanon,2019-10-01,115.7
LCA,St. Lucia,2019-10-01,102.7
LKA,Sri Lanka,2019-10-01,108.8
LSO,Lesotho,2019-10-01,118.7
LTU,Lithuania,2019-10-01,110.0
LUX,Luxembourg,2019-10-01,108.3
LVA,Latvia,2019-10-01,110.5
MAC,"Macao SAR, China",2019-10-01,105.0
MAR,Morocco,2019-10-01,101.2
MDA,"Moldova, Rep.",2019-10-01,3355.67
MDG,Madagascar,2019-10-01,128.3
MDV,Maldives,2019-10-01,90.86
MEX,Mexico,2019-10-01,123.9
MKD,North Macedonia,2019-10-01,112.3
MLI,Mali,2019-10-01,98.7
MLT,Malta,2019-10-01,107.27
MMR,Myanmar,2019-10-01,173.8
MNE,Montenegro,2019-10-01,105.2
MNG,Mongolia,2019-10-01,92.6
MOZ,Mozambique,2019-10-01,122.1
MRT,Mauritania,2019-10-01,101.8
MUS,Mauritius,2019-10-01,103.6
MWI,Malawi,2019-10-01,76.5
MYS,Malaysia,2019-10-01,133.5
NAM,Namibia,2019-10-01,148.5
NCL,New Caledonia,2019-10-01,94.5
NER,Niger,2019-10-01,96.7
NGA,Nigeria,2019-10-01,334.4
NIC,Nicaragua,2019-10-01,256.2
NIU,Niue,2019-10-01,107.6
NLD,Netherlands,2019-10-01,109.5
NOR,Norway,2019-10-01,105.2
NPL,Nepal,2019-10-01,130.1
NZL,New Zealand,2019-10-01,102.5
OMN,Oman,2019-10-01,102.3
PAK,Pakistan,2019-10-01,130.5
PAN,Panama,2019-10-01,101.9554
PHL,Philippines,2019-10-01,102.7
PNG,Papua New Guinea,2019-10-01,122.6
POL,Poland,2019-10-01,114.8
PRT,Portugal,2019-10-01,103.1
PRY,Paraguay,2019-10-01,101.5
QAT,Qatar,2019-10-01,100.8
ROU,Romania,2019-10-01,115.876
RUS,Russian Federation,2019-10-01,117.5004
RWA,Rwanda,2019-10-01,145.0
SAU,Saudi Arabia,2019-10-01,103.22
SAU,Saudi Arabia,2019-10-01,107.8
SDN,Sudan,2019-10-01,2563.0
SEN,Senegal,2019-10-01,111.8
SGP,Singapore,2019-10-01,100.502
SHN,Saint Helena,2019-10-01,105.7
SLE,Sierra Leone,2019-10-01,73.2
SLV,El Salvador,2019-10-01,121.5
SRB,Serbia,2019-10-01,202.0
SUR,Suriname,2019-10-01,161.4
SVK,Slovakia,2019-10-01,109.7
SVN,Slovenia,2019-10-01,107.9
SWE,Sweden,2019-10-01,109.2
SYC,Seychelles,2019-10-01,108.2
TCD,Chad,2019-10-01,83.9
TGO,Togo,2019-10-01,103.4
THA,Thailand,2019-10-01,100.2
TTO,Trinidad and Tobago,2019-10-01,115.0
TUN,Tunisia,2019-10-01,126.4
TUR,Turkey,2019-10-01,168.8
TWN,"Taiwan, China",2019-10-01,97.97
TZA,"Tanzania, United Rep.",2019-10-01,97.68
UGA,Uganda,2019-10-01,106.26
UKR,Ukraine,2019-10-01,239.4
URY,Uruguay,2019-10-01,76.01
USA,United States,2019-10-01,99.9
VCT,St. Vincent and the Grenadines,2019-10-01,117.4
VEN,"Venezuela, RB",2019-10-01,28330.4
VNM,Vietnam,2019-10-01,102.4
VUT,Vanuatu,2019-10-01,191.4
WSM,Samoa,2019-10-01,113.4
XKX,Kosovo,2019-10-01,107.7
ZAF,South Africa,2019-10-01,128.7
ZMB,Zambia,2019-10-01,244.21
AGO,Angola,2020-01-01,81.9
AIA,Anguilla,2020-01-01,117.1
ALB,Albania,2020-01-01,103.1
ARE,United Arab Emirates,2020-01-01,98.66
ARG,Argentina,2020-01-01,308.0
ARM,Armenia,2020-01-01,104.7
AUS,Australia,2020-01-01,112.4
AUT,Austria,2020-01-01,107.4
AZE,Azerbaijan,2020-01-01,318.6
BDI,Burundi,2020-01-01,114.5
BEL,Belgium,2020-01-01,108.5
BEN,Benin,2020-01-01,102.2
BFA,Burkina Faso,2020-01-01,100.9
BGD,Bangladesh,2020-01-01,89.7
BGD,Bangladesh,2020-01-01,298.91
BGR,Bulgaria,2020-01-01,6445.1
BHR,Bahrain,2020-01-01,102.4
BIH,Bosnia and Herzegovina,2020-01-01,103.3
BLR,Belarus,2020-01-01,75.6
BLZ,Belize,2020-01-01,97.5
BOL,Bolivia,2020-01-01,103.9
BRA,Brazil,2020-01-01,124.848
BRB,Barbados,2020-01-01,77.5
BRN,Brunei Darussalam,2020-01-01,103.1
BTN,Bhutan,2020-01-01,104.6
BWA,Botswana,2020-01-01,104.3
CAN,Canada,2020-01-01,106.9
CHE,Switzerland,2020-01-01,101.2
CHL,Chile,2020-01-01,116.4
CHN,China,2020-01-01,128.7
CIV,C̫te d'Ivoire,2020-01-01,111.0
CMR,Cameroon,2020-01-01,118.0
COG,"Congo, Rep.",2020-01-01,103.2
COL,Colombia,2020-01-01,108.5
COL,Colombia,2020-01-01,124.4
CPV,Cabo Verde,2020-01-01,103.7
CRI,Costa Rica,2020-01-01,103.2
CYP,Cyprus,2020-01-01,103.5
CZE,Czech Republic,2020-01-01,113.8
DEU,Germany,2020-01-01,110.0
DJI,Djibouti,2020-01-01,125.5
DMA,Dominica,2020-01-01,115.5
DNK,Denmark,2020-01-01,104.8
DOM,Dominican Republic,2020-01-01,99.1
DZA,Algeria,2020-01-01,209.0
ECU,Ecuador,2020-01-01,105.5
EGY,"Egypt, Arab Rep.",2020-01-01,100.5
ESP,Spain,2020-01-01,107.0
EST,Estonia,2020-01-01,113.9
ETH,Ethiopia,2020-01-01,164.6
FIN,Finland,2020-01-01,102.9
FJI,Fiji,2020-01-01,114.2
FRA,France,2020-01-01,107.4
FRO,Faroe Islands,2020-01-01,132.5
GAB,Gabon,2020-01-01,101.7
GBR,United Kingdom,2020-01-01,104.4
GEO,Georgia,2020-01-01,159.0
GHA,Ghana,2020-01-01,84.8
GIN,Guinea,2020-01-01,107.1
GMB,"Gambia, The",2020-01-01,99.9
GNB,Guinea-Bissau,2020-01-01,108.9
GNQ,Equatorial Guinea,2020-01-01,149.8
GRC,Greece,2020-01-01,102.0
GRD,Grenada,2020-01-01,117.2
GTM,Guatemala,2020-01-01,205.7
HKG,"Hong Kong SAR, China",2020-01-01,100.9
HND,Honduras,2020-01-01,285.5
HRV,Croatia,2020-01-01,105.5
HTI,Haiti,2020-01-01,147.0
HUN,Hungary,2020-01-01,118.8
IDN,Indonesia,2020-01-01,91.93
IND,India,2020-01-01,153.4
IRL,Ireland,2020-01-01,93.1
IRN,"Iran, Islamic Rep.",2020-01-01,227.4
IRQ,Iraq,2020-01-01,98.1
ISL,Iceland,2020-01-01,106.5
ISR,Israel,2020-01-01,101.3
ITA,Italy,2020-01-01,105.1
JAM,Jamaica,2020-01-01,103.9
JOR,Jordan,2020-01-01,102.4
JPN,Japan,2020-01-01,105.4
KEN,Kenya,2020-01-01,115.4
KGZ,Kyrgyz Republic,2020-01-01,257.7
KHM,Cambodia,2020-01-01,221.7
KNA,St. Kitts and Nevis,2020-01-01,103.9
KOR,"Korea, Rep.",2020-01-01,110.5
KWT,Kuwait,2020-01-01,110.5
LAO,"Lao, PDR",2020-01-01,114.6
LBN,Lebanon,2020-01-01,140.8
LCA,St. Lucia,2020-01-01,101.0
LKA,Sri Lanka,2020-01-01,113.9
LSO,Lesotho,2020-01-01,120.3
LTU,Lithuania,2020-01-01,112.1
LUX,Luxembourg,2020-01-01,110.1
LVA,Latvia,2020-01-01,113.5
MAC,"Macao SAR, China",2020-01-01,106.7
MAR,Morocco,2020-01-01,101.3
MDA,"Moldova, Rep.",2020-01-01,3457.43
MDG,Madagascar,2020-01-01,129.8
MDV,Maldives,2020-01-01,91.73
MEX,Mexico,2020-01-01,127.7
MKD,North Macedonia,2020-01-01,113.4
MLI,Mali,2020-01-01,98.3
MLT,Malta,2020-01-01,108.45
MMR,Myanmar,2020-01-01,172.7
MNE,Montenegro,2020-01-01,105.6
MNG,Mongolia,2020-01-01,97.8
MOZ,Mozambique,2020-01-01,129.1
MRT,Mauritania,2020-01-01,101.1
MUS,Mauritius,2020-01-01,115.8
MWI,Malawi,2020-01-01,84.8
MYS,Malaysia,2020-01-01,134.1
NAM,Namibia,2020-01-01,152.4
NCL,New Caledonia,2020-01-01,96.1
NER,Niger,2020-01-01,97.1
NGA,Nigeria,2020-01-01,344.3
NIC,Nicaragua,2020-01-01,259.6
NIU,Niue,2020-01-01,110.8
NLD,Netherlands,2020-01-01,109.7
NOR,Norway,2020-01-01,108.7
NPL,Nepal,2020-01-01,127.5
NZL,New Zealand,2020-01-01,104.8
OMN,Oman,2020-01-01,102.0
PAK,Pakistan,2020-01-01,133.0
PAN,Panama,2020-01-01,100.9738
PHL,Philippines,2020-01-01,103.9
PNG,Papua New Guinea,2020-01-01,123.7
POL,Poland,2020-01-01,118.9
