Inflation Measure Type,Series Name,Description,Aggregation,Year,Inflation Rate
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2016,3.6
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2016,4.7
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2017,2.2
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2017,4.3
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2017,2.7
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2017,2.4
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2017,1.6
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2017,1.7
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2017,1.7
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2017,1.4
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2017,3.4
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2017,5.2
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2017,4.1
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2017,3.4
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2017,8.0
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2017,8.0
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2017,3.1
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2017,3.3
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2017,2.2
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2017,3.2
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2017,2.2
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2017,1.8
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2017,4.7
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2017,4.8
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2017,2.5
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2017,4.7
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2017,1.8
,FCPI_AE_MED,Advanced-economy FCPI inflation,Median,2017,1.4
,FCPI_AE_AVE,Advanced-economy FCPI inflation,Average,2017,1.5
,FCPI_AE_AVE_GDP,Advanced-economy FCPI inflation,GDP-weighted Average,2017,1.3
,FCPI_EMDE_MED,EMDE FCPI inflation,Median,2017,3.2
,FCPI_EMDE_AVE,EMDE FCPI inflation,Average,2017,5.7
,FCPI_EMDE_AVE_GDP,EMDE FCPI inflation,GDP-weighted Average,2017,2.7
Energy price index,ENERGY_GLOBAL_MED,Global energy price index inflation,Median,2017,2.4
(percent),ENERGY_GLOBAL_AVE,Global energy price index inflation,Average,2017,3.9
,ENERGY_GLOBAL_AVE_GDP,Global energy price index inflation,GDP-weighted Average,2017,3.8
,ENERGY_AE_MED,Advanced-economy energy price index inflation,Median,2017,1.8
,ENERGY_AE_AVE,Advanced-economy energy price index inflation,Average,2017,2.3
,ENERGY_AE_AVE_GDP,Advanced-economy energy price index inflation,GDP-weighted Average,2017,3.7
,ENERGY_EMDE_MED,EMDE energy price index inflation,Median,2017,3.1
,ENERGY_EMDE_AVE,EMDE energy price index inflation,Average,2017,4.3
,ENERGY_EMDE_AVE_GDP,EMDE energy price index inflation,GDP-weighted Average,2017,3.7
Official core consumer price inflation,CORE_GLOBAL_MED,Global core consumer price index inflation,Median,2017,1.8
(percent),CORE_GLOBAL_AVE,Global core consumer price index inflation,Average,2017,3.4
,CORE_GLOBAL_AVE_GDP,Global core consumer price index inflation,GDP-weighted Average,2017,2.6
,CORE_AE_MED,Advanced-economy core consumer price index inflation,Median,2017,1.4
,CORE_AE_AVE,Advanced-economy core consumer price index inflation,Average,2017,1.9
,CORE_AE_AVE_GDP,Advanced-economy core consumer price index inflation,GDP-weighted Average,2017,2.0
,CORE_EMDE_MED,EMDE core consumer price index inflation,Median,2017,3.0
,CORE_EMDE_AVE,EMDE core consumer price index inflation,Average,2017,4.3
,CORE_EMDE_AVE_GDP,EMDE core consumer price index inflation,GDP-weighted Average,2017,3.6
Producer price index,PPI_GLOBAL_MED,Global producer price index (PPI) inflation,Median,2017,3.4
(percent),PPI_GLOBAL_AVE,Global producer price index (PPI) inflation,Average,2017,5.9
,PPI_GLOBAL_AVE_GDP,Global producer price index (PPI) inflation,GDP-weighted Average,2017,4.3
,PPI_AE_MED,Advanced-economy PPI inflation,Median,2017,3.1
,PPI_AE_AVE,Advanced-economy PPI inflation,Average,2017,3.9
,PPI_AE_AVE_GDP,Advanced-economy PPI inflation,GDP-weighted Average,2017,3.2
,PPI_EMDE_MED,EMDE producer price index (PPI) inflation,Median,2017,4.1
,PPI_EMDE_AVE,EMDE producer price index (PPI) inflation,Average,2017,7.4
,PPI_EMDE_AVE_GDP,EMDE producer price index (PPI) inflation,GDP-weighted Average,2017,6.3
GDP deflator growth rate,DEFLATOR_GLOBAL_MED,Global GDP deflator growth rate,Median,2017,3.0
(percent),DEFLATOR_GLOBAL_AVE,Global GDP deflator growth rate,Average,2017,4.8
,DEFLATOR_GLOBAL_AVE_GDP,Global GDP deflator growth rate,GDP-weighted Average,2017,3.2
,DEFLATOR_AE_MED,Advanced-economy GDP deflator growth rate,Median,2017,1.9
,DEFLATOR_AE_AVE,Advanced-economy GDP deflator growth rate,Average,2017,2.8
,DEFLATOR_AE_AVE_GDP,Advanced-economy GDP deflator growth rate,GDP-weighted Average,2017,1.8
,DEFLATOR_EMDE_MED,EMDE GDP deflator growth rate,Median,2017,4.2
,DEFLATOR_EMDE_AVE,EMDE GDP deflator growth rate,Average,2017,5.6
,DEFLATOR_EMDE_AVE_GDP,EMDE GDP deflator growth rate,GDP-weighted Average,2017,5.6
,DEFLATOR_EAP_MED,EMDE GDP deflator growth rate: East Asia and Pacific ,Median,2017,3.3
,DEFLATOR_ECA_MED,EMDE GDP deflator growth rate: Europe and Central Asia ,Median,2017,4.7
,DEFLATOR_LAC_MED,EMDE GDP deflator growth rate: Latin America and the Caribbean ,Median,2017,3.6
,DEFLATOR_MNA_MED,EMDE GDP deflator growth rate: Middle East and North Africa ,Median,2017,6.4
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2017,4.5
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2017,4.3
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2018,2.4
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2018,3.8
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2018,2.8
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2018,2.5
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2018,1.8
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2018,1.9
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2018,2.0
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2018,1.6
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2018,2.9
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2018,4.4
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2018,4.2
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2018,3.3
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2018,4.3
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2018,4.3
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2018,2.8
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2018,3.2
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2018,2.3
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2018,2.8
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2018,2.4
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2018,2.3
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2018,3.4
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2018,3.9
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2018,2.2
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2018,3.6
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2018,2.4
,FCPI_AE_MED,Advanced-economy FCPI inflation,Median,2018,1.6
,FCPI_AE_AVE,Advanced-economy FCPI inflation,Average,2018,1.9
,FCPI_AE_AVE_GDP,Advanced-economy FCPI inflation,GDP-weighted Average,2018,1.7
,FCPI_EMDE_MED,EMDE FCPI inflation,Median,2018,2.6
,FCPI_EMDE_AVE,EMDE FCPI inflation,Average,2018,4.2
,FCPI_EMDE_AVE_GDP,EMDE FCPI inflation,GDP-weighted Average,2018,3.7
Energy price index,ENERGY_GLOBAL_MED,Global energy price index inflation,Median,2018,3.0
(percent),ENERGY_GLOBAL_AVE,Global energy price index inflation,Average,2018,4.4
,ENERGY_GLOBAL_AVE_GDP,Global energy price index inflation,GDP-weighted Average,2018,8.5
,ENERGY_AE_MED,Advanced-economy energy price index inflation,Median,2018,2.4
,ENERGY_AE_AVE,Advanced-economy energy price index inflation,Average,2018,3.1
,ENERGY_AE_AVE_GDP,Advanced-economy energy price index inflation,GDP-weighted Average,2018,11.0
,ENERGY_EMDE_MED,EMDE energy price index inflation,Median,2018,3.4
,ENERGY_EMDE_AVE,EMDE energy price index inflation,Average,2018,4.6
,ENERGY_EMDE_AVE_GDP,EMDE energy price index inflation,GDP-weighted Average,2018,3.7
Official core consumer price inflation,CORE_GLOBAL_MED,Global core consumer price index inflation,Median,2018,1.8
(percent),CORE_GLOBAL_AVE,Global core consumer price index inflation,Average,2018,2.9
,CORE_GLOBAL_AVE_GDP,Global core consumer price index inflation,GDP-weighted Average,2018,2.2
,CORE_AE_MED,Advanced-economy core consumer price index inflation,Median,2018,1.2
,CORE_AE_AVE,Advanced-economy core consumer price index inflation,Average,2018,1.8
,CORE_AE_AVE_GDP,Advanced-economy core consumer price index inflation,GDP-weighted Average,2018,1.6
,CORE_EMDE_MED,EMDE core consumer price index inflation,Median,2018,2.5
,CORE_EMDE_AVE,EMDE core consumer price index inflation,Average,2018,3.5
,CORE_EMDE_AVE_GDP,EMDE core consumer price index inflation,GDP-weighted Average,2018,3.2
Producer price index,PPI_GLOBAL_MED,Global producer price index (PPI) inflation,Median,2018,3.9
(percent),PPI_GLOBAL_AVE,Global producer price index (PPI) inflation,Average,2018,5.9
,PPI_GLOBAL_AVE_GDP,Global producer price index (PPI) inflation,GDP-weighted Average,2018,4.4
,PPI_AE_MED,Advanced-economy PPI inflation,Median,2018,3.8
,PPI_AE_AVE,Advanced-economy PPI inflation,Average,2018,5.0
,PPI_AE_AVE_GDP,Advanced-economy PPI inflation,GDP-weighted Average,2018,3.5
,PPI_EMDE_MED,EMDE producer price index (PPI) inflation,Median,2018,4.4
,PPI_EMDE_AVE,EMDE producer price index (PPI) inflation,Average,2018,7.1
,PPI_EMDE_AVE_GDP,EMDE producer price index (PPI) inflation,GDP-weighted Average,2018,6.6
GDP deflator growth rate,DEFLATOR_GLOBAL_MED,Global GDP deflator growth rate,Median,2018,2.8
(percent),DEFLATOR_GLOBAL_AVE,Global GDP deflator growth rate,Average,2018,4.7
,DEFLATOR_GLOBAL_AVE_GDP,Global GDP deflator growth rate,GDP-weighted Average,2018,3.5
,DEFLATOR_AE_MED,Advanced-economy GDP deflator growth rate,Median,2018,2.2
,DEFLATOR_AE_AVE,Advanced-economy GDP deflator growth rate,Average,2018,3.2
,DEFLATOR_AE_AVE_GDP,Advanced-economy GDP deflator growth rate,GDP-weighted Average,2018,2.1
,DEFLATOR_EMDE_MED,EMDE GDP deflator growth rate,Median,2018,3.6
,DEFLATOR_EMDE_AVE,EMDE GDP deflator growth rate,Average,2018,5.4
,DEFLATOR_EMDE_AVE_GDP,EMDE GDP deflator growth rate,GDP-weighted Average,2018,5.9
,DEFLATOR_EAP_MED,EMDE GDP deflator growth rate: East Asia and Pacific ,Median,2018,3.5
,DEFLATOR_ECA_MED,EMDE GDP deflator growth rate: Europe and Central Asia ,Median,2018,4.0
,DEFLATOR_LAC_MED,EMDE GDP deflator growth rate: Latin America and the Caribbean ,Median,2018,2.3
,DEFLATOR_MNA_MED,EMDE GDP deflator growth rate: Middle East and North Africa ,Median,2018,11.5
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2018,3.5
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2018,2.5
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2019,2.2
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2019,3.1
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2019,2.4
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2019,2.3
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2019,1.4
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2019,1.6
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2019,1.4
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2019,1.1
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2019,2.6
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2019,3.7
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2019,3.9
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2019,2.8
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2019,2.9
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2019,3.4
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2019,2.5
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2019,2.8
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2019,2.2
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2019,3.4
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2019,2.2
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2019,1.3
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2019,4.5
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2019,2.8
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2019,2.8
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2019,3.8
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2019,4.0
,FCPI_AE_MED,Advanced-economy FCPI inflation,Median,2019,1.4
,FCPI_AE_AVE,Advanced-economy FCPI inflation,Average,2019,2.6
,FCPI_AE_AVE_GDP,Advanced-economy FCPI inflation,GDP-weighted Average,2019,2.1
,FCPI_EMDE_MED,EMDE FCPI inflation,Median,2019,3.2
,FCPI_EMDE_AVE,EMDE FCPI inflation,Average,2019,4.1
,FCPI_EMDE_AVE_GDP,EMDE FCPI inflation,GDP-weighted Average,2019,6.8
Energy price index,ENERGY_GLOBAL_MED,Global energy price index inflation,Median,2019,1.6
(percent),ENERGY_GLOBAL_AVE,Global energy price index inflation,Average,2019,3.2
,ENERGY_GLOBAL_AVE_GDP,Global energy price index inflation,GDP-weighted Average,2019,6.9
,ENERGY_AE_MED,Advanced-economy energy price index inflation,Median,2019,0.9
,ENERGY_AE_AVE,Advanced-economy energy price index inflation,Average,2019,0.9
,ENERGY_AE_AVE_GDP,Advanced-economy energy price index inflation,GDP-weighted Average,2019,8.7
,ENERGY_EMDE_MED,EMDE energy price index inflation,Median,2019,2.2
,ENERGY_EMDE_AVE,EMDE energy price index inflation,Average,2019,3.7
,ENERGY_EMDE_AVE_GDP,EMDE energy price index inflation,GDP-weighted Average,2019,3.2
Official core consumer price inflation,CORE_GLOBAL_MED,Global core consumer price index inflation,Median,2019,1.9
(percent),CORE_GLOBAL_AVE,Global core consumer price index inflation,Average,2019,2.6
,CORE_GLOBAL_AVE_GDP,Global core consumer price index inflation,GDP-weighted Average,2019,2.2
,CORE_AE_MED,Advanced-economy core consumer price index inflation,Median,2019,1.5
,CORE_AE_AVE,Advanced-economy core consumer price index inflation,Average,2019,1.5
,CORE_AE_AVE_GDP,Advanced-economy core consumer price index inflation,GDP-weighted Average,2019,1.7
,CORE_EMDE_MED,EMDE core consumer price index inflation,Median,2019,2.4
,CORE_EMDE_AVE,EMDE core consumer price index inflation,Average,2019,3.3
,CORE_EMDE_AVE_GDP,EMDE core consumer price index inflation,GDP-weighted Average,2019,3.1
Producer price index,PPI_GLOBAL_MED,Global producer price index (PPI) inflation,Median,2019,1.4
(percent),PPI_GLOBAL_AVE,Global producer price index (PPI) inflation,Average,2019,2.7
,PPI_GLOBAL_AVE_GDP,Global producer price index (PPI) inflation,GDP-weighted Average,2019,2.0
,PPI_AE_MED,Advanced-economy PPI inflation,Median,2019,0.9
,PPI_AE_AVE,Advanced-economy PPI inflation,Average,2019,0.7
,PPI_AE_AVE_GDP,Advanced-economy PPI inflation,GDP-weighted Average,2019,1.3
,PPI_EMDE_MED,EMDE producer price index (PPI) inflation,Median,2019,2.1
,PPI_EMDE_AVE,EMDE producer price index (PPI) inflation,Average,2019,3.9
,PPI_EMDE_AVE_GDP,EMDE producer price index (PPI) inflation,GDP-weighted Average,2019,3.1
GDP deflator growth rate,DEFLATOR_GLOBAL_MED,Global GDP deflator growth rate,Median,2019,2.2
(percent),DEFLATOR_GLOBAL_AVE,Global GDP deflator growth rate,Average,2019,2.8
,DEFLATOR_GLOBAL_AVE_GDP,Global GDP deflator growth rate,GDP-weighted Average,2019,2.3
,DEFLATOR_AE_MED,Advanced-economy GDP deflator growth rate,Median,2019,1.9
,DEFLATOR_AE_AVE,Advanced-economy GDP deflator growth rate,Average,2019,1.5
,DEFLATOR_AE_AVE_GDP,Advanced-economy GDP deflator growth rate,GDP-weighted Average,2019,1.6
,DEFLATOR_EMDE_MED,EMDE GDP deflator growth rate,Median,2019,2.3
,DEFLATOR_EMDE_AVE,EMDE GDP deflator growth rate,Average,2019,3.1
,DEFLATOR_EMDE_AVE_GDP,EMDE GDP deflator growth rate,GDP-weighted Average,2019,3.4
,DEFLATOR_EAP_MED,EMDE GDP deflator growth rate: East Asia and Pacific ,Median,2019,2.2
,DEFLATOR_ECA_MED,EMDE GDP deflator growth rate: Europe and Central Asia ,Median,2019,4.4
,DEFLATOR_LAC_MED,EMDE GDP deflator growth rate: Latin America and the Caribbean ,Median,2019,2.5
,DEFLATOR_MNA_MED,EMDE GDP deflator growth rate: Middle East and North Africa ,Median,2019,0.5
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2019,4.0
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2019,1.8
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2020,2.3
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2020,3.8
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2020,2.1
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2020,2.5
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2020,0.5
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2020,0.8
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2020,0.8
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2020,0.5
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2020,3.0
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2020,4.9
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2020,4.2
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2020,3.0
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2020,5.9
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2020,5.2
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2020,2.7
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2020,2.6
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2020,1.9
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2020,3.3
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2020,1.2
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2020,1.7
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2020,5.7
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2020,3.9
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2020,3.5
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2020,5.5
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2020,5.2
,FCPI_AE_MED,Advanced-economy FCPI inflation,Median,2020,2.4
,FCPI_AE_AVE,Advanced-economy FCPI inflation,Average,2020,3.2
,FCPI_AE_AVE_GDP,Advanced-economy FCPI inflation,GDP-weighted Average,2020,2.9
,FCPI_EMDE_MED,EMDE FCPI inflation,Median,2020,4.7
,FCPI_EMDE_AVE,EMDE FCPI inflation,Average,2020,6.5
,FCPI_EMDE_AVE_GDP,EMDE FCPI inflation,GDP-weighted Average,2020,9.0
Energy price index,ENERGY_GLOBAL_MED,Global energy price index inflation,Median,2020,0.7
(percent),ENERGY_GLOBAL_AVE,Global energy price index inflation,Average,2020,1.5
