Country Code,Country,Date,Core_CPI
NZL,New Zealand,1978-10-01,17.0
PRT,Portugal,1978-10-01,6.4
SWE,Sweden,1978-10-01,28.6
USA,United States,1978-10-01,27.9
AUS,Australia,1979-01-01,22.1
AUT,Austria,1979-01-01,38.7
BEL,Belgium,1979-01-01,35.8
CAN,Canada,1979-01-01,31.4
CHE,Switzerland,1979-01-01,50.8
DEU,Germany,1979-01-01,46.0
DNK,Denmark,1979-01-01,30.0
ESP,Spain,1979-01-01,16.5
FIN,Finland,1979-01-01,29.7
FRA,France,1979-01-01,31.5
GBR,United Kingdom,1979-01-01,25.2
GRC,Greece,1979-01-01,4.0
IRL,Ireland,1979-01-01,20.3
ISR,Israel,1979-01-01,0.0
ITA,Italy,1979-01-01,15.5
JPN,Japan,1979-01-01,68.3
LUX,Luxembourg,1979-01-01,35.4
NLD,Netherlands,1979-01-01,41.3
NOR,Norway,1979-01-01,26.0
NZL,New Zealand,1979-01-01,17.4
PRT,Portugal,1979-01-01,6.6
SWE,Sweden,1979-01-01,29.1
USA,United States,1979-01-01,28.5
AUS,Australia,1979-04-01,22.5
AUT,Austria,1979-04-01,38.9
BEL,Belgium,1979-04-01,36.1
CAN,Canada,1979-04-01,32.3
CHE,Switzerland,1979-04-01,51.2
DEU,Germany,1979-04-01,46.4
DNK,Denmark,1979-04-01,30.8
ESP,Spain,1979-04-01,17.3
FIN,Finland,1979-04-01,30.4
FRA,France,1979-04-01,32.4
GBR,United Kingdom,1979-04-01,26.2
GRC,Greece,1979-04-01,4.2
IRL,Ireland,1979-04-01,21.1
ISR,Israel,1979-04-01,0.0
ITA,Italy,1979-04-01,16.0
JPN,Japan,1979-04-01,69.6
LUX,Luxembourg,1979-04-01,35.7
NLD,Netherlands,1979-04-01,42.0
NOR,Norway,1979-04-01,26.3
NZL,New Zealand,1979-04-01,18.0
PRT,Portugal,1979-04-01,6.9
SWE,Sweden,1979-04-01,29.6
USA,United States,1979-04-01,29.2
AUS,Australia,1979-07-01,23.0
AUT,Austria,1979-07-01,39.2
BEL,Belgium,1979-07-01,36.5
CAN,Canada,1979-07-01,32.9
CHE,Switzerland,1979-07-01,51.6
DEU,Germany,1979-07-01,47.0
DNK,Denmark,1979-07-01,31.9
ESP,Spain,1979-07-01,17.7
FIN,Finland,1979-07-01,30.9
FRA,France,1979-07-01,33.3
GBR,United Kingdom,1979-07-01,27.8
GRC,Greece,1979-07-01,4.3
IRL,Ireland,1979-07-01,22.0
ISR,Israel,1979-07-01,0.0
ITA,Italy,1979-07-01,16.6
JPN,Japan,1979-07-01,69.9
LUX,Luxembourg,1979-07-01,36.1
NLD,Netherlands,1979-07-01,42.4
NOR,Norway,1979-07-01,26.6
NZL,New Zealand,1979-07-01,18.8
PRT,Portugal,1979-07-01,7.0
SWE,Sweden,1979-07-01,30.0
USA,United States,1979-07-01,30.0
AUS,Australia,1979-10-01,23.7
AUT,Austria,1979-10-01,39.9
BEL,Belgium,1979-10-01,36.7
CAN,Canada,1979-10-01,33.7
CHE,Switzerland,1979-10-01,51.9
DEU,Germany,1979-10-01,47.5
DNK,Denmark,1979-10-01,32.8
ESP,Spain,1979-10-01,18.6
FIN,Finland,1979-10-01,31.4
FRA,France,1979-10-01,34.3
GBR,United Kingdom,1979-10-01,28.6
GRC,Greece,1979-10-01,4.6
IRL,Ireland,1979-10-01,22.9
ISR,Israel,1979-10-01,0.0
ITA,Italy,1979-10-01,17.6
JPN,Japan,1979-10-01,70.8
LUX,Luxembourg,1979-10-01,36.8
NLD,Netherlands,1979-10-01,43.2
NOR,Norway,1979-10-01,27.1
NZL,New Zealand,1979-10-01,19.5
PRT,Portugal,1979-10-01,7.4
SWE,Sweden,1979-10-01,31.1
USA,United States,1979-10-01,30.9
AUS,Australia,1980-01-01,24.1
AUT,Austria,1980-01-01,40.6
BEL,Belgium,1980-01-01,37.1
CAN,Canada,1980-01-01,34.3
CHE,Switzerland,1980-01-01,52.3
DEU,Germany,1980-01-01,48.3
DNK,Denmark,1980-01-01,33.4
ESP,Spain,1980-01-01,19.3
FIN,Finland,1980-01-01,32.4
FRA,France,1980-01-01,35.4
GBR,United Kingdom,1980-01-01,30.1
GRC,Greece,1980-01-01,4.9
IRL,Ireland,1980-01-01,23.8
ISR,Israel,1980-01-01,0.0
ITA,Italy,1980-01-01,18.8
JPN,Japan,1980-01-01,71.5
LUX,Luxembourg,1980-01-01,37.3
MEX,Mexico,1980-01-01,0.1
NLD,Netherlands,1980-01-01,43.7
NOR,Norway,1980-01-01,28.1
NZL,New Zealand,1980-01-01,20.2
PRT,Portugal,1980-01-01,7.7
SWE,Sweden,1980-01-01,32.5
USA,United States,1980-01-01,32.0
AUS,Australia,1980-04-01,24.7
AUT,Austria,1980-04-01,41.1
BEL,Belgium,1980-04-01,37.5
CAN,Canada,1980-04-01,35.3
CHE,Switzerland,1980-04-01,52.8
DEU,Germany,1980-04-01,49.1
DNK,Denmark,1980-04-01,34.3
ESP,Spain,1980-04-01,20.0
FIN,Finland,1980-04-01,33.3
FRA,France,1980-04-01,36.6
GBR,United Kingdom,1980-04-01,31.9
GRC,Greece,1980-04-01,5.2
IRL,Ireland,1980-04-01,25.7
ISR,Israel,1980-04-01,0.0
ITA,Italy,1980-04-01,19.6
JPN,Japan,1980-04-01,73.6
LUX,Luxembourg,1980-04-01,37.8
MEX,Mexico,1980-04-01,0.1
NLD,Netherlands,1980-04-01,44.7
NOR,Norway,1980-04-01,28.9
NZL,New Zealand,1980-04-01,21.0
PRT,Portugal,1980-04-01,7.9
SWE,Sweden,1980-04-01,33.1
USA,United States,1980-04-01,33.1
AUS,Australia,1980-07-01,25.1
AUT,Austria,1980-07-01,41.6
BEL,Belgium,1980-07-01,38.1
CAN,Canada,1980-07-01,36.2
CHE,Switzerland,1980-07-01,53.3
DEU,Germany,1980-07-01,49.5
DNK,Denmark,1980-07-01,35.1
ESP,Spain,1980-07-01,20.5
FIN,Finland,1980-07-01,34.1
FRA,France,1980-07-01,37.8
GBR,United Kingdom,1980-07-01,32.4
GRC,Greece,1980-07-01,5.4
IRL,Ireland,1980-07-01,26.3
ISR,Israel,1980-07-01,0.0
ITA,Italy,1980-07-01,20.5
JPN,Japan,1980-07-01,74.5
LUX,Luxembourg,1980-07-01,38.3
MEX,Mexico,1980-07-01,0.1
NLD,Netherlands,1980-07-01,45.2
NOR,Norway,1980-07-01,29.7
NZL,New Zealand,1980-07-01,21.8
PRT,Portugal,1980-07-01,8.1
SWE,Sweden,1980-07-01,33.9
USA,United States,1980-07-01,33.6
AUS,Australia,1980-10-01,25.7
AUT,Austria,1980-10-01,42.0
BEL,Belgium,1980-10-01,38.6
CAN,Canada,1980-10-01,36.9
CHE,Switzerland,1980-10-01,53.9
DEU,Germany,1980-10-01,49.9
DNK,Denmark,1980-10-01,35.8
ESP,Spain,1980-10-01,21.2
FIN,Finland,1980-10-01,35.2
FRA,France,1980-10-01,38.9
GBR,United Kingdom,1980-10-01,33.1
GRC,Greece,1980-10-01,5.8
IRL,Ireland,1980-10-01,27.3
ISR,Israel,1980-10-01,0.1
ITA,Italy,1980-10-01,21.5
JPN,Japan,1980-10-01,75.6
LUX,Luxembourg,1980-10-01,39.0
MEX,Mexico,1980-10-01,0.1
NLD,Netherlands,1980-10-01,45.9
NOR,Norway,1980-10-01,30.3
NZL,New Zealand,1980-10-01,22.6
PRT,Portugal,1980-10-01,8.4
SWE,Sweden,1980-10-01,35.2
USA,United States,1980-10-01,34.7
AUS,Australia,1981-01-01,26.2
AUT,Austria,1981-01-01,42.6
BEL,Belgium,1981-01-01,39.2
CAN,Canada,1981-01-01,38.0
CHE,Switzerland,1981-01-01,54.7
DEU,Germany,1981-01-01,50.9
DNK,Denmark,1981-01-01,36.5
ESP,Spain,1981-01-01,21.8
FIN,Finland,1981-01-01,36.1
FRA,France,1981-01-01,39.9
GBR,United Kingdom,1981-01-01,33.7
GRC,Greece,1981-01-01,6.1
IRL,Ireland,1981-01-01,29.1
ISR,Israel,1981-01-01,0.1
ITA,Italy,1981-01-01,22.5
JPN,Japan,1981-01-01,75.8
LUX,Luxembourg,1981-01-01,39.7
MEX,Mexico,1981-01-01,0.1
NLD,Netherlands,1981-01-01,46.2
NOR,Norway,1981-01-01,31.8
NZL,New Zealand,1981-01-01,23.2
PRT,Portugal,1981-01-01,9.0
SWE,Sweden,1981-01-01,36.3
TWN,"Taiwan, China",1981-01-01,57.9
USA,United States,1981-01-01,35.4
AUS,Australia,1981-04-01,26.7
AUT,Austria,1981-04-01,43.3
BEL,Belgium,1981-04-01,39.6
CAN,Canada,1981-04-01,39.1
CHE,Switzerland,1981-04-01,55.5
DEU,Germany,1981-04-01,51.7
DNK,Denmark,1981-04-01,37.9
ESP,Spain,1981-04-01,22.5
FIN,Finland,1981-04-01,36.9
FRA,France,1981-04-01,41.1
GBR,United Kingdom,1981-04-01,35.4
GRC,Greece,1981-04-01,6.4
IRL,Ireland,1981-04-01,30.2
ISR,Israel,1981-04-01,0.1
ITA,Italy,1981-04-01,23.4
JPN,Japan,1981-04-01,77.3
LUX,Luxembourg,1981-04-01,40.6
MEX,Mexico,1981-04-01,0.1
NLD,Netherlands,1981-04-01,47.1
NOR,Norway,1981-04-01,32.7
NZL,New Zealand,1981-04-01,24.2
PRT,Portugal,1981-04-01,9.3
SWE,Sweden,1981-04-01,37.2
TWN,"Taiwan, China",1981-04-01,58.4
USA,United States,1981-04-01,36.2
AUS,Australia,1981-07-01,27.3
AUT,Austria,1981-07-01,43.8
BEL,Belgium,1981-07-01,40.1
CAN,Canada,1981-07-01,40.2
CHE,Switzerland,1981-07-01,56.3
DEU,Germany,1981-07-01,52.4
DNK,Denmark,1981-07-01,38.7
ESP,Spain,1981-07-01,23.0
FIN,Finland,1981-07-01,37.5
FRA,France,1981-07-01,42.5
GBR,United Kingdom,1981-07-01,35.8
GRC,Greece,1981-07-01,6.5
IRL,Ireland,1981-07-01,31.8
ISR,Israel,1981-07-01,0.1
ITA,Italy,1981-07-01,24.0
JPN,Japan,1981-07-01,77.6
LUX,Luxembourg,1981-07-01,41.3
MEX,Mexico,1981-07-01,0.1
NLD,Netherlands,1981-07-01,47.9
NOR,Norway,1981-07-01,33.3
NZL,New Zealand,1981-07-01,25.1
PRT,Portugal,1981-07-01,9.6
SWE,Sweden,1981-07-01,37.8
TWN,"Taiwan, China",1981-07-01,58.9
USA,United States,1981-07-01,37.5
AUS,Australia,1981-10-01,28.5
AUT,Austria,1981-10-01,44.2
BEL,Belgium,1981-10-01,40.9
CAN,Canada,1981-10-01,41.3
CHE,Switzerland,1981-10-01,57.1
DEU,Germany,1981-10-01,53.1
DNK,Denmark,1981-10-01,39.6
ESP,Spain,1981-10-01,23.8
FIN,Finland,1981-10-01,38.3
FRA,France,1981-10-01,43.9
GBR,United Kingdom,1981-10-01,36.8
GRC,Greece,1981-10-01,7.0
IRL,Ireland,1981-10-01,33.9
ISR,Israel,1981-10-01,0.1
ITA,Italy,1981-10-01,25.2
JPN,Japan,1981-10-01,78.6
LUX,Luxembourg,1981-10-01,42.0
MEX,Mexico,1981-10-01,0.1
NLD,Netherlands,1981-10-01,48.8
NOR,Norway,1981-10-01,33.7
NZL,New Zealand,1981-10-01,26.1
PRT,Portugal,1981-10-01,10.1
SWE,Sweden,1981-10-01,38.2
TWN,"Taiwan, China",1981-10-01,59.3
USA,United States,1981-10-01,38.3
AUS,Australia,1982-01-01,29.2
AUT,Austria,1982-01-01,45.0
BEL,Belgium,1982-01-01,41.7
CAN,Canada,1982-01-01,42.3
CHE,Switzerland,1982-01-01,57.9
DEU,Germany,1982-01-01,53.7
DNK,Denmark,1982-01-01,40.4
ESP,Spain,1982-01-01,24.8
FIN,Finland,1982-01-01,39.3
FRA,France,1982-01-01,45.1
GBR,United Kingdom,1982-01-01,37.3
GRC,Greece,1982-01-01,7.3
IRL,Ireland,1982-01-01,34.7
ISR,Israel,1982-01-01,0.2
ITA,Italy,1982-01-01,26.3
JPN,Japan,1982-01-01,78.4
LUX,Luxembourg,1982-01-01,43.0
MEX,Mexico,1982-01-01,0.1
NLD,Netherlands,1982-01-01,49.1
NOR,Norway,1982-01-01,35.2
NZL,New Zealand,1982-01-01,27.0
PRT,Portugal,1982-01-01,10.7
SWE,Sweden,1982-01-01,39.2
TWN,"Taiwan, China",1982-01-01,59.7
USA,United States,1982-01-01,38.6
AUS,Australia,1982-04-01,29.9
AUT,Austria,1982-04-01,45.7
BEL,Belgium,1982-04-01,42.4
CAN,Canada,1982-04-01,43.5
CHE,Switzerland,1982-04-01,58.8
DEU,Germany,1982-04-01,54.2
DNK,Denmark,1982-04-01,41.5
ESP,Spain,1982-04-01,25.9
FIN,Finland,1982-04-01,40.4
FRA,France,1982-04-01,46.4
GBR,United Kingdom,1982-04-01,38.5
GRC,Greece,1982-04-01,7.8
IRL,Ireland,1982-04-01,37.1
ISR,Israel,1982-04-01,0.2
ITA,Italy,1982-04-01,27.2
JPN,Japan,1982-04-01,79.6
LUX,Luxembourg,1982-04-01,43.9
MEX,Mexico,1982-04-01,0.1
NLD,Netherlands,1982-04-01,49.7
NOR,Norway,1982-04-01,36.1
NZL,New Zealand,1982-04-01,28.4
PRT,Portugal,1982-04-01,11.1
SWE,Sweden,1982-04-01,39.8
TWN,"Taiwan, China",1982-04-01,59.8
USA,United States,1982-04-01,39.4
AUS,Australia,1982-07-01,30.8
AUT,Austria,1982-07-01,46.4
BEL,Belgium,1982-07-01,43.2
CAN,Canada,1982-07-01,44.4
CHE,Switzerland,1982-07-01,59.6
DEU,Germany,1982-07-01,54.8
DNK,Denmark,1982-07-01,42.3
ESP,Spain,1982-07-01,26.5
FIN,Finland,1982-07-01,41.0
FRA,France,1982-07-01,47.0
GBR,United Kingdom,1982-07-01,38.7
GRC,Greece,1982-07-01,7.9
IRL,Ireland,1982-07-01,37.9
ISR,Israel,1982-07-01,0.2
ITA,Italy,1982-07-01,28.2
JPN,Japan,1982-07-01,79.9
LUX,Luxembourg,1982-07-01,45.1
MEX,Mexico,1982-07-01,0.2
NLD,Netherlands,1982-07-01,50.4
NOR,Norway,1982-07-01,36.7
NZL,New Zealand,1982-07-01,29.6
PRT,Portugal,1982-07-01,11.4
SWE,Sweden,1982-07-01,40.3
TWN,"Taiwan, China",1982-07-01,60.0
USA,United States,1982-07-01,40.1
AUS,Australia,1982-10-01,31.8
AUT,Austria,1982-10-01,46.8
BEL,Belgium,1982-10-01,43.9
CAN,Canada,1982-10-01,45.3
CHE,Switzerland,1982-10-01,60.4
DEU,Germany,1982-10-01,55.4
DNK,Denmark,1982-10-01,43.5
ESP,Spain,1982-10-01,27.2
FIN,Finland,1982-10-01,41.4
FRA,France,1982-10-01,47.7
GBR,United Kingdom,1982-10-01,38.8
GRC,Greece,1982-10-01,8.4
IRL,Ireland,1982-10-01,38.5
ISR,Israel,1982-10-01,0.3
ITA,Italy,1982-10-01,29.6
JPN,Japan,1982-10-01,80.8
LUX,Luxembourg,1982-10-01,46.1
MEX,Mexico,1982-10-01,0.2
NLD,Netherlands,1982-10-01,51.0
NOR,Norway,1982-10-01,37.4
NZL,New Zealand,1982-10-01,30.6
PRT,Portugal,1982-10-01,11.9
SWE,Sweden,1982-10-01,41.2
TWN,"Taiwan, China",1982-10-01,60.4
USA,United States,1982-10-01,40.2
AUS,Australia,1983-01-01,32.5
AUT,Austria,1983-01-01,47.3
BEL,Belgium,1983-01-01,45.3
CAN,Canada,1983-01-01,45.7
CHE,Switzerland,1983-01-01,60.8
DEU,Germany,1983-01-01,56.0
DNK,Denmark,1983-01-01,44.1
ESP,Spain,1983-01-01,28.1
FIN,Finland,1983-01-01,42.6
FRA,France,1983-01-01,49.2
GBR,United Kingdom,1983-01-01,38.9
GRC,Greece,1983-01-01,8.9
IRL,Ireland,1983-01-01,39.6
ISR,Israel,1983-01-01,0.4
ITA,Italy,1983-01-01,30.4
JPN,Japan,1983-01-01,80.3
LUX,Luxembourg,1983-01-01,46.6
MEX,Mexico,1983-01-01,0.2
NLD,Netherlands,1983-01-01,51.2
NOR,Norway,1983-01-01,38.6
NZL,New Zealand,1983-01-01,30.9
PRT,Portugal,1983-01-01,12.7
SWE,Sweden,1983-01-01,42.5
TWN,"Taiwan, China",1983-01-01,60.9
USA,United States,1983-01-01,40.4
AUS,Australia,1983-04-01,33.1
AUT,Austria,1983-04-01,47.6
BEL,Belgium,1983-04-01,46.1
CAN,Canada,1983-04-01,46.3
CHE,Switzerland,1983-04-01,61.1
DEU,Germany,1983-04-01,56.3
DNK,Denmark,1983-04-01,45.1
ESP,Spain,1983-04-01,29.0
FIN,Finland,1983-04-01,43.9
FRA,France,1983-04-01,50.6
GBR,United Kingdom,1983-04-01,39.9
GRC,Greece,1983-04-01,9.4
IRL,Ireland,1983-04-01,40.9
ISR,Israel,1983-04-01,0.5
ITA,Italy,1983-04-01,31.4
JPN,Japan,1983-04-01,81.5
LUX,Luxembourg,1983-04-01,47.3
MEX,Mexico,1983-04-01,0.3
NLD,Netherlands,1983-04-01,51.6
NOR,Norway,1983-04-01,39.4
NZL,New Zealand,1983-04-01,31.2
PRT,Portugal,1983-04-01,13.2
SWE,Sweden,1983-04-01,43.2
TWN,"Taiwan, China",1983-04-01,61.1
USA,United States,1983-04-01,40.8
AUS,Australia,1983-07-01,33.6
AUT,Austria,1983-07-01,48.2
BEL,Belgium,1983-07-01,46.8
CAN,Canada,1983-07-01,46.9
CHE,Switzerland,1983-07-01,61.5
DEU,Germany,1983-07-01,56.9
DNK,Denmark,1983-07-01,45.6
ESP,Spain,1983-07-01,29.7
FIN,Finland,1983-07-01,45.0
FRA,France,1983-07-01,51.6
GBR,United Kingdom,1983-07-01,40.4
GRC,Greece,1983-07-01,9.6
IRL,Ireland,1983-07-01,41.7
ISR,Israel,1983-07-01,0.6
ITA,Italy,1983-07-01,32.2
JPN,Japan,1983-07-01,81.5
LUX,Luxembourg,1983-07-01,48.5
MEX,Mexico,1983-07-01,0.3
NLD,Netherlands,1983-07-01,52.0
NOR,Norway,1983-07-01,39.8
NZL,New Zealand,1983-07-01,31.4
PRT,Portugal,1983-07-01,13.9
SWE,Sweden,1983-07-01,43.9
TWN,"Taiwan, China",1983-07-01,61.2
USA,United States,1983-07-01,41.3
AUS,Australia,1983-10-01,34.5
AUT,Austria,1983-10-01,48.7
BEL,Belgium,1983-10-01,47.3
CAN,Canada,1983-10-01,47.5
CHE,Switzerland,1983-10-01,62.0
DEU,Germany,1983-10-01,57.2
DNK,Denmark,1983-10-01,46.5
ESP,Spain,1983-10-01,30.6
FIN,Finland,1983-10-01,45.7
FRA,France,1983-10-01,52.6
GBR,United Kingdom,1983-10-01,40.8
GRC,Greece,1983-10-01,10.2
IRL,Ireland,1983-10-01,42.7
ISR,Israel,1983-10-01,0.8
ITA,Italy,1983-10-01,33.4
JPN,Japan,1983-10-01,82.6
LUX,Luxembourg,1983-10-01,49.6
MEX,Mexico,1983-10-01,0.3
NLD,Netherlands,1983-10-01,52.6
NOR,Norway,1983-10-01,40.4
NZL,New Zealand,1983-10-01,31.7
PRT,Portugal,1983-10-01,14.8
SWE,Sweden,1983-10-01,44.9
TWN,"Taiwan, China",1983-10-01,61.3
USA,United States,1983-10-01,42.0
AUS,Australia,1984-01-01,34.2
AUT,Austria,1984-01-01,50.0
BEL,Belgium,1984-01-01,48.3
CAN,Canada,1984-01-01,47.8
CHE,Switzerland,1984-01-01,62.5
DEU,Germany,1984-01-01,57.6
DNK,Denmark,1984-01-01,47.1
ESP,Spain,1984-01-01,31.5
FIN,Finland,1984-01-01,46.6
FRA,France,1984-01-01,53.5
GBR,United Kingdom,1984-01-01,41.0
GRC,Greece,1984-01-01,10.6
IRL,Ireland,1984-01-01,43.7
ISR,Israel,1984-01-01,1.2
ITA,Italy,1984-01-01,34.3
JPN,Japan,1984-01-01,82.4
LUX,Luxembourg,1984-01-01,50.3
MEX,Mexico,1984-01-01,0.4
NLD,Netherlands,1984-01-01,52.9
NOR,Norway,1984-01-01,41.1
NZL,New Zealand,1984-01-01,32.0
PRT,Portugal,1984-01-01,15.8
SWE,Sweden,1984-01-01,45.9
TWN,"Taiwan, China",1984-01-01,61.6
USA,United States,1984-01-01,42.4
AUS,Australia,1984-04-01,34.3
AUT,Austria,1984-04-01,50.3
BEL,Belgium,1984-04-01,49.0
CAN,Canada,1984-04-01,48.2
CHE,Switzerland,1984-04-01,62.8
DEU,Germany,1984-04-01,57.9
DNK,Denmark,1984-04-01,48.0
ESP,Spain,1984-04-01,32.1
FIN,Finland,1984-04-01,47.5
FRA,France,1984-04-01,54.5
GBR,United Kingdom,1984-04-01,41.9
GRC,Greece,1984-04-01,11.1
IRL,Ireland,1984-04-01,44.5
ISR,Israel,1984-04-01,1.8
ITA,Italy,1984-04-01,35.1
JPN,Japan,1984-04-01,83.6
LUX,Luxembourg,1984-04-01,50.9
MEX,Mexico,1984-04-01,0.4
NLD,Netherlands,1984-04-01,53.3
NOR,Norway,1984-04-01,41.8
NZL,New Zealand,1984-04-01,32.8
PRT,Portugal,1984-04-01,16.8
SWE,Sweden,1984-04-01,46.6
TWN,"Taiwan, China",1984-04-01,62.0
USA,United States,1984-04-01,42.9
AUS,Australia,1984-07-01,34.7
AUT,Austria,1984-07-01,50.8
BEL,Belgium,1984-07-01,49.6
CAN,Canada,1984-07-01,48.6
CHE,Switzerland,1984-07-01,63.1
DEU,Germany,1984-07-01,58.0
DNK,Denmark,1984-07-01,48.5
ESP,Spain,1984-07-01,32.8
FIN,Finland,1984-07-01,48.1
FRA,France,1984-07-01,55.3
GBR,United Kingdom,1984-07-01,42.5
GRC,Greece,1984-07-01,11.3
IRL,Ireland,1984-07-01,45.2
ISR,Israel,1984-07-01,2.8
ITA,Italy,1984-07-01,35.7
JPN,Japan,1984-07-01,83.7
LUX,Luxembourg,1984-07-01,51.2
MEX,Mexico,1984-07-01,0.5
NLD,Netherlands,1984-07-01,53.5
NOR,Norway,1984-07-01,42.1
NZL,New Zealand,1984-07-01,33.6
PRT,Portugal,1984-07-01,17.6
SWE,Sweden,1984-07-01,47.1
TWN,"Taiwan, China",1984-07-01,62.5
USA,United States,1984-07-01,43.4
AUS,Australia,1984-10-01,35.2
AUT,Austria,1984-10-01,51.2
BEL,Belgium,1984-10-01,50.0
CAN,Canada,1984-10-01,49.0
CHE,Switzerland,1984-10-01,63.8
DEU,Germany,1984-10-01,58.5
DNK,Denmark,1984-10-01,49.3
ESP,Spain,1984-10-01,33.6
FIN,Finland,1984-10-01,48.6
FRA,France,1984-10-01,56.0
GBR,United Kingdom,1984-10-01,43.1
GRC,Greece,1984-10-01,12.0
IRL,Ireland,1984-10-01,45.6
ISR,Israel,1984-10-01,4.7
ITA,Italy,1984-10-01,36.7
JPN,Japan,1984-10-01,84.9
LUX,Luxembourg,1984-10-01,51.7
MEX,Mexico,1984-10-01,0.5
NLD,Netherlands,1984-10-01,54.2
NOR,Norway,1984-10-01,42.7
NZL,New Zealand,1984-10-01,34.6
PRT,Portugal,1984-10-01,18.3
SWE,Sweden,1984-10-01,48.2
TWN,"Taiwan, China",1984-10-01,62.7
USA,United States,1984-10-01,44.0
AUS,Australia,1985-01-01,35.7
AUT,Austria,1985-01-01,51.8
BEL,Belgium,1985-01-01,50.7
CAN,Canada,1985-01-01,49.4
CHE,Switzerland,1985-01-01,64.7
DEU,Germany,1985-01-01,58.9
DNK,Denmark,1985-01-01,49.8
ESP,Spain,1985-01-01,34.5
FIN,Finland,1985-01-01,49.4
FRA,France,1985-01-01,56.7
GBR,United Kingdom,1985-01-01,43.6
GRC,Greece,1985-01-01,12.5
IRL,Ireland,1985-01-01,46.4
ISR,Israel,1985-01-01,6.0
ITA,Italy,1985-01-01,37.7
JPN,Japan,1985-01-01,84.8
LUX,Luxembourg,1985-01-01,52.2
MEX,Mexico,1985-01-01,0.6
NLD,Netherlands,1985-01-01,54.3
NOR,Norway,1985-01-01,43.4
NZL,New Zealand,1985-01-01,36.2
PRT,Portugal,1985-01-01,19.7
SWE,Sweden,1985-01-01,49.2
THA,Thailand,1985-01-01,48.3
TWN,"Taiwan, China",1985-01-01,62.9
USA,United States,1985-01-01,44.3
AUS,Australia,1985-04-01,36.5
AUT,Austria,1985-04-01,52.2
BEL,Belgium,1985-04-01,51.4
CAN,Canada,1985-04-01,50.1
CHE,Switzerland,1985-04-01,65.0
DEU,Germany,1985-04-01,59.3
DNK,Denmark,1985-04-01,50.6
ESP,Spain,1985-04-01,35.2
FIN,Finland,1985-04-01,50.0
FRA,France,1985-04-01,57.7
GBR,United Kingdom,1985-04-01,45.2
GRC,Greece,1985-04-01,13.1
IRL,Ireland,1985-04-01,47.1
ISR,Israel,1985-04-01,8.8
ITA,Italy,1985-04-01,38.6
JPN,Japan,1985-04-01,85.8
LUX,Luxembourg,1985-04-01,53.0
MEX,Mexico,1985-04-01,0.7
NLD,Netherlands,1985-04-01,54.8
NOR,Norway,1985-04-01,44.2
NZL,New Zealand,1985-04-01,37.9
PRT,Portugal,1985-04-01,20.5
SWE,Sweden,1985-04-01,50.1
THA,Thailand,1985-04-01,49.7
TWN,"Taiwan, China",1985-04-01,63.0
USA,United States,1985-04-01,44.8
AUS,Australia,1985-07-01,37.4
AUT,Austria,1985-07-01,52.6
BEL,Belgium,1985-07-01,52.3
CAN,Canada,1985-07-01,50.8
CHE,Switzerland,1985-07-01,65.4
DEU,Germany,1985-07-01,59.3
DNK,Denmark,1985-07-01,50.8
ESP,Spain,1985-07-01,35.7
FIN,Finland,1985-07-01,50.2
FRA,France,1985-07-01,58.4
GBR,United Kingdom,1985-07-01,45.5
GRC,Greece,1985-07-01,13.4
IRL,Ireland,1985-07-01,47.8
ISR,Israel,1985-07-01,12.7
ITA,Italy,1985-07-01,39.1
JPN,Japan,1985-07-01,86.0
LUX,Luxembourg,1985-07-01,53.4
MEX,Mexico,1985-07-01,0.8
NLD,Netherlands,1985-07-01,54.9
NOR,Norway,1985-07-01,44.6
NZL,New Zealand,1985-07-01,39.1
PRT,Portugal,1985-07-01,20.9
SWE,Sweden,1985-07-01,50.2
THA,Thailand,1985-07-01,50.2
TWN,"Taiwan, China",1985-07-01,63.1
USA,United States,1985-07-01,45.2
AUS,Australia,1985-10-01,38.2
AUT,Austria,1985-10-01,53.0
BEL,Belgium,1985-10-01,52.8
CAN,Canada,1985-10-01,51.2
CHE,Switzerland,1985-10-01,66.1
DEU,Germany,1985-10-01,59.5
DNK,Denmark,1985-10-01,51.4
ESP,Spain,1985-10-01,36.5
FIN,Finland,1985-10-01,50.6
FRA,France,1985-10-01,58.9
GBR,United Kingdom,1985-10-01,45.8
GRC,Greece,1985-10-01,14.8
IRL,Ireland,1985-10-01,47.9
ISR,Israel,1985-10-01,13.9
ITA,Italy,1985-10-01,40.0
JPN,Japan,1985-10-01,86.6
LUX,Luxembourg,1985-10-01,53.9
MEX,Mexico,1985-10-01,0.9
NLD,Netherlands,1985-10-01,55.5
NOR,Norway,1985-10-01,45.2
NZL,New Zealand,1985-10-01,40.3
PRT,Portugal,1985-10-01,21.7
SWE,Sweden,1985-10-01,51.2
THA,Thailand,1985-10-01,50.4
TWN,"Taiwan, China",1985-10-01,63.3
USA,United States,1985-10-01,45.8
AUS,Australia,1986-01-01,39.1
AUT,Austria,1986-01-01,53.8
BEL,Belgium,1986-01-01,53.7
CAN,Canada,1986-01-01,51.8
CHE,Switzerland,1986-01-01,66.7
DEU,Germany,1986-01-01,59.8
DNK,Denmark,1986-01-01,51.4
ESP,Spain,1986-01-01,38.1
FIN,Finland,1986-01-01,51.2
FRA,France,1986-01-01,59.4
GBR,United Kingdom,1986-01-01,46.1
GRC,Greece,1986-01-01,15.7
IRL,Ireland,1986-01-01,48.8
